Year,UNIT_MEASURE,Regions,Area,Sex,Value
2010,per 100000 population,,,,20.71
2010,per 100000 population,Akmola,,,19.75
2010,per 100000 population,Aktobe,,,14.66
2010,per 100000 population,Almaty,,,24.64
2010,per 100000 population,Atyrau,,,3.8
2010,per 100000 population,Batys Kazakhstan,,,14.35
2010,per 100000 population,Zhambyl,,,31.43
2010,per 100000 population,Karagandy,,,20.3
2010,per 100000 population,Kostanay,,,11.67
2010,per 100000 population,Kyzylorda,,,20.72655200853243
2010,per 100000 population,Mangistau,,,21.8
2010,per 100000 population,Ontustik Kazakhstan,,,32.41
2010,per 100000 population,Pavlodar,,,16.23
2010,per 100000 population,Soltustik Kazakhstan,,,17.59
2010,per 100000 population,Shygys Kazakhstan,,,17.95
2010,per 100000 population,Nur-Sultan city,,,14.41
2010,per 100000 population,Almaty city,,,14.48
2010,per 100000 population,,Population of urban areas,,18.58
2010,per 100000 population,Akmola,Population of urban areas,,20.74
2010,per 100000 population,Aktobe,Population of urban areas,,13.57
2010,per 100000 population,Almaty,Population of urban areas,,26.43
2010,per 100000 population,Atyrau,Population of urban areas,,4.79
2010,per 100000 population,Batys Kazakhstan,Population of urban areas,,12.9
2010,per 100000 population,Zhambyl,Population of urban areas,,30.6
2010,per 100000 population,Karagandy,Population of urban areas,,19.58
2010,per 100000 population,Kostanay,Population of urban areas,,10.17
2010,per 100000 population,Kyzylorda,Population of urban areas,,17.4
2010,per 100000 population,Mangistau,Population of urban areas,,23.11
2010,per 100000 population,Ontustik Kazakhstan,Population of urban areas,,32.86
2010,per 100000 population,Pavlodar,Population of urban areas,,13.32
2010,per 100000 population,Soltustik Kazakhstan,Population of urban areas,,15.52
2010,per 100000 population,Shygys Kazakhstan,Population of urban areas,,15.75
2010,per 100000 population,Nur-Sultan city,Population of urban areas,,14.41
2010,per 100000 population,Almaty city,Population of urban areas,,14.48
2010,per 100000 population,,Population of rural areas,,23.27
2010,per 100000 population,Akmola,Population of rural areas,,18.89
2010,per 100000 population,Aktobe,Population of rural areas,,16.4
2010,per 100000 population,Almaty,Population of rural areas,,24.09
2010,per 100000 population,Atyrau,Population of rural areas,,2.9
2010,per 100000 population,Batys Kazakhstan,Population of rural areas,,15.66
2010,per 100000 population,Zhambyl,Population of rural areas,,31.99
2010,per 100000 population,Karagandy,Population of rural areas,,22.85
2010,per 100000 population,Kostanay,Population of rural areas,,13.17
2010,per 100000 population,Kyzylorda,Population of rural areas,,23.15
2010,per 100000 population,Mangistau,Population of rural areas,,20.33
2010,per 100000 population,Ontustik Kazakhstan,Population of rural areas,,32.12
2010,per 100000 population,Pavlodar,Population of rural areas,,22.56
2010,per 100000 population,Soltustik Kazakhstan,Population of rural areas,,19.0
2010,per 100000 population,Shygys Kazakhstan,Population of rural areas,,20.96
2010,per 100000 population,,,Male,31.46
2010,per 100000 population,Akmola,,Male,27.98
2010,per 100000 population,Aktobe,,Male,22.39
2010,per 100000 population,Almaty,,Male,37.81
2010,per 100000 population,Atyrau,,Male,1.94
2010,per 100000 population,Batys Kazakhstan,,Male,19.84
2010,per 100000 population,Zhambyl,,Male,46.75
2010,per 100000 population,Karagandy,,Male,31.07
2010,per 100000 population,Kostanay,,Male,19.7
2010,per 100000 population,Kyzylorda,,Male,29.76
2010,per 100000 population,Mangistau,,Male,36.55
2010,per 100000 population,Ontustik Kazakhstan,,Male,50.05
2010,per 100000 population,Pavlodar,,Male,22.25
2010,per 100000 population,Soltustik Kazakhstan,,Male,26.65
2010,per 100000 population,Shygys Kazakhstan,,Male,29.37
2010,per 100000 population,Nur-Sultan city,,Male,20.13
2010,per 100000 population,Almaty city,,Male,20.39
2010,per 100000 population,,Population of urban areas,Male,27.39
2010,per 100000 population,Akmola,Population of urban areas,Male,26.91
2010,per 100000 population,Aktobe,Population of urban areas,Male,19.84
2010,per 100000 population,Almaty,Population of urban areas,Male,38.76
2010,per 100000 population,Atyrau,Population of urban areas,Male,2.51
2010,per 100000 population,Batys Kazakhstan,Population of urban areas,Male,18.8
2010,per 100000 population,Zhambyl,Population of urban areas,Male,42.89
2010,per 100000 population,Karagandy,Population of urban areas,Male,30.31
2010,per 100000 population,Kostanay,Population of urban areas,Male,16.35
2010,per 100000 population,Kyzylorda,Population of urban areas,Male,27.38
2010,per 100000 population,Mangistau,Population of urban areas,Male,36.27
2010,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Male,50.06
2010,per 100000 population,Pavlodar,Population of urban areas,Male,17.9
2010,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Male,19.47
2010,per 100000 population,Shygys Kazakhstan,Population of urban areas,Male,25.12
2010,per 100000 population,Nur-Sultan city,Population of urban areas,Male,20.13
2010,per 100000 population,Almaty city,Population of urban areas,Male,20.39
2010,per 100000 population,,Population of rural areas,Male,36.05
2010,per 100000 population,Akmola,Population of rural areas,Male,28.86
2010,per 100000 population,Aktobe,Population of rural areas,Male,26.17
2010,per 100000 population,Almaty,Population of rural areas,Male,37.53
2010,per 100000 population,Atyrau,Population of rural areas,Male,1.45
2010,per 100000 population,Batys Kazakhstan,Population of rural areas,Male,20.71
2010,per 100000 population,Zhambyl,Population of rural areas,Male,49.22
2010,per 100000 population,Karagandy,Population of rural areas,Male,33.55
2010,per 100000 population,Kostanay,Population of rural areas,Male,22.85
2010,per 100000 population,Kyzylorda,Population of rural areas,Male,31.42
2010,per 100000 population,Mangistau,Population of rural areas,Male,36.86
2010,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Male,50.04
2010,per 100000 population,Pavlodar,Population of rural areas,Male,31.04
2010,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Male,31.12
2010,per 100000 population,Shygys Kazakhstan,Population of rural areas,Male,34.73
2010,per 100000 population,,,Female,10.72
2010,per 100000 population,Akmola,,Female,12.09
2010,per 100000 population,Aktobe,,Female,7.5
2010,per 100000 population,Almaty,,Female,11.96
2010,per 100000 population,Atyrau,,Female,5.58
2010,per 100000 population,Batys Kazakhstan,,Female,9.24
2010,per 100000 population,Zhambyl,,Female,16.87
2010,per 100000 population,Karagandy,,Female,10.67
2010,per 100000 population,Kostanay,,Female,4.5
2010,per 100000 population,Kyzylorda,,Female,11.76
2010,per 100000 population,Mangistau,,Female,7.33
2010,per 100000 population,Ontustik Kazakhstan,,Female,15.18
2010,per 100000 population,Pavlodar,,Female,10.89
2010,per 100000 population,Soltustik Kazakhstan,,Female,9.36
2010,per 100000 population,Shygys Kazakhstan,,Female,7.63
2010,per 100000 population,Nur-Sultan city,,Female,8.98
2010,per 100000 population,Almaty city,,Female,9.48
2010,per 100000 population,,Population of urban areas,Female,10.82
2010,per 100000 population,Akmola,Population of urban areas,Female,15.33
2010,per 100000 population,Aktobe,Population of urban areas,Female,8.0
2010,per 100000 population,Almaty,Population of urban areas,Female,15.31
2010,per 100000 population,Atyrau,Population of urban areas,Female,6.86
2010,per 100000 population,Batys Kazakhstan,Population of urban areas,Female,7.8
2010,per 100000 population,Zhambyl,Population of urban areas,Female,19.7
2010,per 100000 population,Karagandy,Population of urban areas,Female,10.29
2010,per 100000 population,Kostanay,Population of urban areas,Female,4.99
2010,per 100000 population,Kyzylorda,Population of urban areas,Female,7.96
2010,per 100000 population,Mangistau,Population of urban areas,Female,10.69
2010,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Female,16.96
2010,per 100000 population,Pavlodar,Population of urban areas,Female,9.43
2010,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Female,12.25
2010,per 100000 population,Shygys Kazakhstan,Population of urban areas,Female,7.79
2010,per 100000 population,Nur-Sultan city,Population of urban areas,Female,8.98
2010,per 100000 population,Almaty city,Population of urban areas,Female,9.48
2010,per 100000 population,,Population of rural areas,Female,10.58
2010,per 100000 population,Akmola,Population of rural areas,Female,9.1
2010,per 100000 population,Aktobe,Population of rural areas,Female,6.68
2010,per 100000 population,Almaty,Population of rural areas,Female,10.89
2010,per 100000 population,Atyrau,Population of rural areas,Female,4.36
2010,per 100000 population,Batys Kazakhstan,Population of rural areas,Female,10.63
2010,per 100000 population,Zhambyl,Population of rural areas,Female,14.84
2010,per 100000 population,Karagandy,Population of rural areas,Female,12.11
2010,per 100000 population,Kostanay,Population of rural areas,Female,3.99
2010,per 100000 population,Kyzylorda,Population of rural areas,Female,14.65
2010,per 100000 population,Mangistau,Population of rural areas,Female,3.36
2010,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Female,13.97
2010,per 100000 population,Pavlodar,Population of rural areas,Female,14.28
2010,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,7.26
2010,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,7.38
2011,per 100000 population,,,,19.33
2011,per 100000 population,Akmola,,,15.43
2011,per 100000 population,Aktobe,,,14.07
2011,per 100000 population,Almaty,,,26.71
2011,per 100000 population,Atyrau,,,20.65
2011,per 100000 population,Batys Kazakhstan,,,17.20020050519446
2011,per 100000 population,Zhambyl,,,30.35
2011,per 100000 population,Karagandy,,,16.38
2011,per 100000 population,Kostanay,,,11.36
2011,per 100000 population,Kyzylorda,,,18.54
2011,per 100000 population,Mangistau,,,16.45
2011,per 100000 population,Ontustik Kazakhstan,,,27.13
2011,per 100000 population,Pavlodar,,,16.47
2011,per 100000 population,Soltustik Kazakhstan,,,11.762780516744062
2011,per 100000 population,Shygys Kazakhstan,,,16.11091181316498
2011,per 100000 population,Nur-Sultan city,,,10.28
2011,per 100000 population,Almaty city,,,14.11
2011,per 100000 population,,Population of urban areas,,17.11
2011,per 100000 population,Akmola,Population of urban areas,,14.32
2011,per 100000 population,Aktobe,Population of urban areas,,12.25
2011,per 100000 population,Almaty,Population of urban areas,,26.72
2011,per 100000 population,Atyrau,Population of urban areas,,21.37
2011,per 100000 population,Batys Kazakhstan,Population of urban areas,,20.78
2011,per 100000 population,Zhambyl,Population of urban areas,,29.59
2011,per 100000 population,Karagandy,Population of urban areas,,16.23
2011,per 100000 population,Kostanay,Population of urban areas,,10.34
2011,per 100000 population,Kyzylorda,Population of urban areas,,14.39
2011,per 100000 population,Mangistau,Population of urban areas,,20.08
2011,per 100000 population,Ontustik Kazakhstan,Population of urban areas,,26.26
2011,per 100000 population,Pavlodar,Population of urban areas,,13.45
2011,per 100000 population,Soltustik Kazakhstan,Population of urban areas,,10.47
2011,per 100000 population,Shygys Kazakhstan,Population of urban areas,,15.8
2011,per 100000 population,Nur-Sultan city,Population of urban areas,,10.28
2011,per 100000 population,Almaty city,Population of urban areas,,14.11
2011,per 100000 population,,Population of rural areas,,22.01
2011,per 100000 population,Akmola,Population of rural areas,,16.4
2011,per 100000 population,Aktobe,Population of rural areas,,16.98
2011,per 100000 population,Almaty,Population of rural areas,,26.7
2011,per 100000 population,Atyrau,Population of rural areas,,19.99
2011,per 100000 population,Batys Kazakhstan,Population of rural areas,,13.89
2011,per 100000 population,Zhambyl,Population of rural areas,,30.86
2011,per 100000 population,Karagandy,Population of rural areas,,16.92
2011,per 100000 population,Kostanay,Population of rural areas,,12.39
2011,per 100000 population,Kyzylorda,Population of rural areas,,21.58
2011,per 100000 population,Mangistau,Population of rural areas,,12.49
2011,per 100000 population,Ontustik Kazakhstan,Population of rural areas,,27.7
2011,per 100000 population,Pavlodar,Population of rural areas,,23.13
2011,per 100000 population,Soltustik Kazakhstan,Population of rural areas,,12.65
2011,per 100000 population,Shygys Kazakhstan,Population of rural areas,,16.54
2011,per 100000 population,,,Male,28.78
2011,per 100000 population,Akmola,,Male,24.34
2011,per 100000 population,Aktobe,,Male,20.2
2011,per 100000 population,Almaty,,Male,38.67
2011,per 100000 population,Atyrau,,Male,29.24
2011,per 100000 population,Batys Kazakhstan,,Male,25.46
2011,per 100000 population,Zhambyl,,Male,45.79
2011,per 100000 population,Karagandy,,Male,26.1
2011,per 100000 population,Kostanay,,Male,18.05
2011,per 100000 population,Kyzylorda,,Male,26.94
2011,per 100000 population,Mangistau,,Male,22.61
2011,per 100000 population,Ontustik Kazakhstan,,Male,39.96
2011,per 100000 population,Pavlodar,,Male,26.76
2011,per 100000 population,Soltustik Kazakhstan,,Male,16.83
2011,per 100000 population,Shygys Kazakhstan,,Male,24.41
2011,per 100000 population,Nur-Sultan city,,Male,15.47
2011,per 100000 population,Almaty city,,Male,18.81
2011,per 100000 population,,Population of urban areas,Male,25.11
2011,per 100000 population,Akmola,Population of urban areas,Male,20.63
2011,per 100000 population,Aktobe,Population of urban areas,Male,16.79
2011,per 100000 population,Almaty,Population of urban areas,Male,38.62
2011,per 100000 population,Atyrau,Population of urban areas,Male,30.12
2011,per 100000 population,Batys Kazakhstan,Population of urban areas,Male,32.37
2011,per 100000 population,Zhambyl,Population of urban areas,Male,46.71
2011,per 100000 population,Karagandy,Population of urban areas,Male,25.83
2011,per 100000 population,Kostanay,Population of urban areas,Male,15.26
2011,per 100000 population,Kyzylorda,Population of urban areas,Male,19.24
2011,per 100000 population,Mangistau,Population of urban areas,Male,28.01
2011,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Male,38.85
2011,per 100000 population,Pavlodar,Population of urban areas,Male,20.76
2011,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Male,11.12
2011,per 100000 population,Shygys Kazakhstan,Population of urban areas,Male,23.12
2011,per 100000 population,Nur-Sultan city,Population of urban areas,Male,15.47
2011,per 100000 population,Almaty city,Population of urban areas,Male,18.81
2011,per 100000 population,,Population of rural areas,Male,32.95
2011,per 100000 population,Akmola,Population of rural areas,Male,27.41
2011,per 100000 population,Aktobe,Population of rural areas,Male,25.35
2011,per 100000 population,Almaty,Population of rural areas,Male,38.69
2011,per 100000 population,Atyrau,Population of rural areas,Male,28.46
2011,per 100000 population,Batys Kazakhstan,Population of rural areas,Male,19.54
2011,per 100000 population,Zhambyl,Population of rural areas,Male,45.2
2011,per 100000 population,Karagandy,Population of rural areas,Male,26.98
2011,per 100000 population,Kostanay,Population of rural areas,Male,20.72
2011,per 100000 population,Kyzylorda,Population of rural areas,Male,32.36
2011,per 100000 population,Mangistau,Population of rural areas,Male,16.96
2011,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Male,40.64
2011,per 100000 population,Pavlodar,Population of rural areas,Male,39.02
2011,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Male,20.42
2011,per 100000 population,Shygys Kazakhstan,Population of rural areas,Male,26.07
2011,per 100000 population,,,Female,10.53
2011,per 100000 population,Akmola,,Female,7.12
2011,per 100000 population,Aktobe,,Female,8.38
2011,per 100000 population,Almaty,,Female,15.17
2011,per 100000 population,Atyrau,,Female,12.4
2011,per 100000 population,Batys Kazakhstan,,Female,9.5
2011,per 100000 population,Zhambyl,,Female,15.62
2011,per 100000 population,Karagandy,,Female,7.69
2011,per 100000 population,Kostanay,,Female,5.38
2011,per 100000 population,Kyzylorda,,Female,10.17
2011,per 100000 population,Mangistau,,Female,10.38
2011,per 100000 population,Ontustik Kazakhstan,,Female,14.57
2011,per 100000 population,Pavlodar,,Female,7.33
2011,per 100000 population,Soltustik Kazakhstan,,Female,7.16
2011,per 100000 population,Shygys Kazakhstan,,Female,8.59
2011,per 100000 population,Nur-Sultan city,,Female,5.39
2011,per 100000 population,Almaty city,,Female,10.16
2011,per 100000 population,,Population of urban areas,Female,10.08
2011,per 100000 population,Akmola,Population of urban areas,Female,8.79
2011,per 100000 population,Aktobe,Population of urban areas,Female,8.23
2011,per 100000 population,Almaty,Population of urban areas,Female,15.96
2011,per 100000 population,Atyrau,Population of urban areas,Female,13.37
2011,per 100000 population,Batys Kazakhstan,Population of urban areas,Female,10.78
2011,per 100000 population,Zhambyl,Population of urban areas,Female,14.33
2011,per 100000 population,Karagandy,Population of urban areas,Female,7.92
2011,per 100000 population,Kostanay,Population of urban areas,Female,6.21
2011,per 100000 population,Kyzylorda,Population of urban areas,Female,9.78
2011,per 100000 population,Mangistau,Population of urban areas,Female,12.57
2011,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Female,14.6
2011,per 100000 population,Pavlodar,Population of urban areas,Female,7.21
2011,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Female,9.94
2011,per 100000 population,Shygys Kazakhstan,Population of urban areas,Female,9.59
2011,per 100000 population,Nur-Sultan city,Population of urban areas,Female,5.39
2011,per 100000 population,Almaty city,Population of urban areas,Female,10.16
2011,per 100000 population,,Population of rural areas,Female,11.11
2011,per 100000 population,Akmola,Population of rural areas,Female,5.59
2011,per 100000 population,Aktobe,Population of rural areas,Female,8.64
2011,per 100000 population,Almaty,Population of rural areas,Female,14.92
2011,per 100000 population,Atyrau,Population of rural areas,Female,11.47
2011,per 100000 population,Batys Kazakhstan,Population of rural areas,Female,8.22
2011,per 100000 population,Zhambyl,Population of rural areas,Female,16.54
2011,per 100000 population,Karagandy,Population of rural areas,Female,6.79
2011,per 100000 population,Kostanay,Population of rural areas,Female,4.48
2011,per 100000 population,Kyzylorda,Population of rural areas,Female,10.46
2011,per 100000 population,Mangistau,Population of rural areas,Female,7.91
2011,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Female,14.56
2011,per 100000 population,Pavlodar,Population of rural areas,Female,7.62
2011,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Female,5.1
2011,per 100000 population,Shygys Kazakhstan,Population of rural areas,Female,7.12
2012,per 100000 population,,,,19.11
2012,per 100000 population,Akmola,,,14.89
2012,per 100000 population,Aktobe,,,17.19
2012,per 100000 population,Almaty,,,26.61
2012,per 100000 population,Atyrau,,,20.4
2012,per 100000 population,Batys Kazakhstan,,,18.86
2012,per 100000 population,Zhambyl,,,27.76
2012,per 100000 population,Karagandy,,,21.32
2012,per 100000 population,Kostanay,,,11.93
2012,per 100000 population,Kyzylorda,,,19.17
2012,per 100000 population,Mangistau,,,16.34
2012,per 100000 population,Ontustik Kazakhstan,,,22.64
2012,per 100000 population,Pavlodar,,,14.97
2012,per 100000 population,Soltustik Kazakhstan,,,12.548647496458877
2012,per 100000 population,Shygys Kazakhstan,,,16.49
2012,per 100000 population,Nur-Sultan city,,,11.05
2012,per 100000 population,Almaty city,,,14.02
2012,per 100000 population,,Population of urban areas,,16.57
2012,per 100000 population,Akmola,Population of urban areas,,13.99
2012,per 100000 population,Aktobe,Population of urban areas,,14.96
2012,per 100000 population,Almaty,Population of urban areas,,27.66
2012,per 100000 population,Atyrau,Population of urban areas,,23.45
2012,per 100000 population,Batys Kazakhstan,Population of urban areas,,21.33
2012,per 100000 population,Zhambyl,Population of urban areas,,25.65
2012,per 100000 population,Karagandy,Population of urban areas,,18.11
2012,per 100000 population,Kostanay,Population of urban areas,,7.58
2012,per 100000 population,Kyzylorda,Population of urban areas,,19.28
2012,per 100000 population,Mangistau,Population of urban areas,,15.45
2012,per 100000 population,Ontustik Kazakhstan,Population of urban areas,,20.73
2012,per 100000 population,Pavlodar,Population of urban areas,,14.91
2012,per 100000 population,Soltustik Kazakhstan,Population of urban areas,,10.46
2012,per 100000 population,Shygys Kazakhstan,Population of urban areas,,13.39
2012,per 100000 population,Nur-Sultan city,Population of urban areas,,11.05
2012,per 100000 population,Almaty city,Population of urban areas,,14.02
2012,per 100000 population,,Population of rural areas,,22.19
2012,per 100000 population,Akmola,Population of rural areas,,15.68
2012,per 100000 population,Aktobe,Population of rural areas,,20.77
2012,per 100000 population,Almaty,Population of rural areas,,26.29
2012,per 100000 population,Atyrau,Population of rural areas,,17.56
2012,per 100000 population,Batys Kazakhstan,Population of rural areas,,16.51
2012,per 100000 population,Zhambyl,Population of rural areas,,29.16
2012,per 100000 population,Karagandy,Population of rural areas,,32.93
2012,per 100000 population,Kostanay,Population of rural areas,,16.47
2012,per 100000 population,Kyzylorda,Population of rural areas,,19.09
2012,per 100000 population,Mangistau,Population of rural areas,,17.28
2012,per 100000 population,Ontustik Kazakhstan,Population of rural areas,,23.87
2012,per 100000 population,Pavlodar,Population of rural areas,,15.1
2012,per 100000 population,Soltustik Kazakhstan,Population of rural areas,,14.0
2012,per 100000 population,Shygys Kazakhstan,Population of rural areas,,20.83
2012,per 100000 population,,,Male,29.25
2012,per 100000 population,Akmola,,Male,23.76
2012,per 100000 population,Aktobe,,Male,27.55
2012,per 100000 population,Almaty,,Male,39.08
2012,per 100000 population,Atyrau,,Male,28.6
2012,per 100000 population,Batys Kazakhstan,,Male,24.92
2012,per 100000 population,Zhambyl,,Male,42.51
2012,per 100000 population,Karagandy,,Male,32.37
2012,per 100000 population,Kostanay,,Male,20.46
2012,per 100000 population,Kyzylorda,,Male,30.6
2012,per 100000 population,Mangistau,,Male,23.16
2012,per 100000 population,Ontustik Kazakhstan,,Male,33.58
2012,per 100000 population,Pavlodar,,Male,24.42
2012,per 100000 population,Soltustik Kazakhstan,,Male,19.85
2012,per 100000 population,Shygys Kazakhstan,,Male,28.51
2012,per 100000 population,Nur-Sultan city,,Male,15.78
2012,per 100000 population,Almaty city,,Male,21.31
2012,per 100000 population,,Population of urban areas,Male,25.41
2012,per 100000 population,Akmola,Population of urban areas,Male,22.42
2012,per 100000 population,Aktobe,Population of urban areas,Male,24.38
2012,per 100000 population,Almaty,Population of urban areas,Male,42.69
2012,per 100000 population,Atyrau,Population of urban areas,Male,35.66
2012,per 100000 population,Batys Kazakhstan,Population of urban areas,Male,30.27
2012,per 100000 population,Zhambyl,Population of urban areas,Male,38.87
2012,per 100000 population,Karagandy,Population of urban areas,Male,27.3
2012,per 100000 population,Kostanay,Population of urban areas,Male,13.65
2012,per 100000 population,Kyzylorda,Population of urban areas,Male,29.49
2012,per 100000 population,Mangistau,Population of urban areas,Male,22.35
