Year,UNIT_MEASURE,Өңірлер,Value
2013,пайыз,Ақтөбе,87.17119276448531
2013,пайыз,Алматы,33.461769845589714
2013,пайыз,Атырау,1.7428058130955055
2013,пайыз,Батыс Қазақстан,98.714244157859
2013,пайыз,Жамбыл,15.600400744239302
2013,пайыз,Қарағанды,67.3651489182809
2013,пайыз,Қостанай,51.224091676030206
2013,пайыз,Қызылорда,87.38772235376999
2013,пайыз,Маңғыстау,74.7425908591977
2013,пайыз,Павлодар,81.39470477456518
2013,пайыз,Солтүстік Қазақстан,0.5322399587384006
2013,пайыз,Шығыс Қазақстан,34.61550479235722
2013,пайыз,Нұр-Сұлтан қаласы,100.0
2013,пайыз,Алматы қаласы,97.4161555526556
2014,пайыз,,69.8
2014,пайыз,Ақмола,77.13508054162315
2014,пайыз,Ақтөбе,87.78474667164075
2014,пайыз,Алматы,30.00681973175722
2014,пайыз,Атырау,1.9253680027505256
2014,пайыз,Батыс Қазақстан,90.12783230340482
2014,пайыз,Жамбыл,17.76162834679026
2014,пайыз,Қарағанды,68.5565740050066
2014,пайыз,Қостанай,51.247972507573
2014,пайыз,Қызылорда,88.73776422187545
2014,пайыз,Маңғыстау,73.46604199849386
2014,пайыз,Павлодар,86.88080166062797
2014,пайыз,Солтүстік Қазақстан,0.4198546588234242
2014,пайыз,Шығыс Қазақстан,32.70887378933523
2014,пайыз,Нұр-Сұлтан қаласы,100.0
2014,пайыз,Алматы қаласы,96.61882912162916
2015,пайыз,,72.6
2015,пайыз,Ақмола,79.22275065201417
2015,пайыз,Ақтөбе,87.50524504372834
2015,пайыз,Алматы,84.68837209302325
2015,пайыз,Атырау,1.798659006896993
2015,пайыз,Батыс Қазақстан,90.17996985726528
2015,пайыз,Жамбыл,16.6
2015,пайыз,Қарағанды,67.51933056575739
2015,пайыз,Қостанай,51.6
2015,пайыз,Қызылорда,95.71916563703758
2015,пайыз,Маңғыстау,74.28293307375354
2015,пайыз,Павлодар,87.77437991205231
2015,пайыз,Солтүстік Қазақстан,0.0749498430166397
2015,пайыз,Шығыс Қазақстан,32.11281437862848
2015,пайыз,Нұр-Сұлтан қаласы,100.0
2015,пайыз,Алматы қаласы,98.17861139893128
2016,пайыз,,74.1
2016,пайыз,Ақмола,79.09847190508886
2016,пайыз,Ақтөбе,87.25420461033066
2016,пайыз,Алматы,83.18447628931823
2016,пайыз,Атырау,35.40407379423247
2016,пайыз,Батыс Қазақстан,90.83566293929712
2016,пайыз,Жамбыл,17.74166178571624
2016,пайыз,Қарағанды,69.50807742942466
2016,пайыз,Қостанай,50.54785709664284
2016,пайыз,Қызылорда,95.50799222930372
2016,пайыз,Маңғыстау,73.26116020478038
2016,пайыз,Павлодар,88.37466930166255
2016,пайыз,Солтүстік Қазақстан,0.1196028938165918
2016,пайыз,Шығыс Қазақстан,32.8168512424312
2016,пайыз,Нұр-Сұлтан қаласы,100.0
2016,пайыз,Алматы қаласы,97.29871609850872
2017,пайыз,,72.6
2017,пайыз,Ақмола,79.53768097256877
2017,пайыз,Ақтөбе,87.58302690767084
2017,пайыз,Алматы,80.71514624355764
2017,пайыз,Атырау,32.279031977250305
2017,пайыз,Батыс Қазақстан,91.14525275044832
2017,пайыз,Жамбыл,18.836949757505
2017,пайыз,Қарағанды,59.51712897804353
2017,пайыз,Қостанай,54.48756505609681
2017,пайыз,Қызылорда,95.88130261032224
2017,пайыз,Маңғыстау,72.41647648132042
2017,пайыз,Павлодар,88.05454092644861
2017,пайыз,Солтүстік Қазақстан,0.3828046982738123
2017,пайыз,Шығыс Қазақстан,34.640379256127055
2017,пайыз,Нұр-Сұлтан қаласы,100.0
2017,пайыз,Алматы қаласы,97.88913794963844
2018,пайыз,,71.5
2018,пайыз,Ақмола,77.00848063600925
2018,пайыз,Ақтөбе,90.89754971971676
2018,пайыз,Алматы,62.5
2018,пайыз,Атырау,42.54737179668563
2018,пайыз,Батыс Қазақстан,91.4
2018,пайыз,Жамбыл,18.31369434494384
2018,пайыз,Қарағанды,58.4
2018,пайыз,Қостанай,39.07859332612867
2018,пайыз,Қызылорда,95.43091273105397
2018,пайыз,Маңғыстау,75.65925994242386
2018,пайыз,Павлодар,88.88195554862222
2018,пайыз,Солтүстік Қазақстан,0.3474615611855894
2018,пайыз,Түркістан,55.434224293731575
2018,пайыз,Шығыс Қазақстан,34.9545329079355
2018,пайыз,Нұр-Сұлтан қаласы,100.0
2018,пайыз,Алматы қаласы,98.1
2019,пайыз,,85.5
2019,пайыз,Ақмола,93.2
2019,пайыз,Ақтөбе,98.8
2019,пайыз,Алматы,63.8
2019,пайыз,Атырау,100.0
2019,пайыз,Батыс Қазақстан,99.9
2019,пайыз,Жамбыл,13.9
2019,пайыз,Қарағанды,58.3
2019,пайыз,Қостанай,72.6
2019,пайыз,Қызылорда,94.6
2019,пайыз,Маңғыстау,95.6
2019,пайыз,Павлодар,97.0
2019,пайыз,Солтүстік Қазақстан,99.7
2019,пайыз,Түркістан,92.4
2019,пайыз,Шығыс Қазақстан,97.5
2019,пайыз,Нұр-Сұлтан қаласы,100.0
2019,пайыз,Алматы қаласы,99.6
2019,пайыз,Шымкент қаласы,89.6
