Year,UNIT_MEASURE,COMPOSITE_BREAKDOWN,Жасы,Өңірлер,Value
2017,пайыз,Құжаттың көшірмесін алу немесе құжаттағы ақпараттың орнын ауыстыру үшін ақпаратты көшіру және кірістіру құралдарын немесе ақпараттың бір бөлігін пайдалану,15 жастан асқан және одан жоғары,Ақмола,20.69605938942863
2017,пайыз,SKILL_ICTATCH,15 жастан асқан және одан жоғары,Ақмола,48.00337981175948
2017,пайыз,SKILL_ICTSSHT,15 жастан асқан және одан жоғары,Ақмола,37.43411829596144
2017,пайыз,"Жаңа құрылғыларды қосу және орнату (принтер, модем және басқалар)",15 жастан асқан және одан жоғары,Ақмола,18.715761511966537
2017,пайыз,"Іздеу, бағдарламалық қамтамасыз етуді жүктеу және орнату",15 жастан асқан және одан жоғары,Ақмола,12.382986759183998
2017,пайыз,SKILL_ICTPST,15 жастан асқан және одан жоғары,Ақмола,20.369450277062857
2017,пайыз,Компьютерлер мен басқа құрылғылар арасында файлдарды жіберу,15 жастан асқан және одан жоғары,Ақмола,30.27159789583746
2017,пайыз,Арнайы бағдарламалық тілді пайдалану арқылы компьютерлік бағдарламаларды әзірлеу,15 жастан асқан және одан жоғары,Ақмола,2.4842899966692573
2017,пайыз,Файлды немесе папканы көшіру немесе жіберу,15 жастан асқан және одан жоғары,Ақтөбе,30.641594308396808
2017,пайыз,Құжаттың көшірмесін алу немесе құжаттағы ақпараттың орнын ауыстыру үшін ақпаратты көшіру және кірістіру құралдарын немесе ақпараттың бір бөлігін пайдалану,15 жастан асқан және одан жоғары,Ақтөбе,12.878540617914783
2017,пайыз,SKILL_ICTATCH,15 жастан асқан және одан жоғары,Ақтөбе,66.26349643145699
2017,пайыз,SKILL_ICTSSHT,15 жастан асқан және одан жоғары,Ақтөбе,32.48554816662483
2017,пайыз,"Жаңа құрылғыларды қосу және орнату (принтер, модем және басқалар)",15 жастан асқан және одан жоғары,Ақтөбе,19.280560374948333
2017,пайыз,"Іздеу, бағдарламалық қамтамасыз етуді жүктеу және орнату",15 жастан асқан және одан жоғары,Ақтөбе,16.09657632856009
2017,пайыз,SKILL_ICTPST,15 жастан асқан және одан жоғары,Ақтөбе,17.519964908053794
2017,пайыз,Компьютерлер мен басқа құрылғылар арасында файлдарды жіберу,15 жастан асқан және одан жоғары,Ақтөбе,23.063922943270743
2017,пайыз,Арнайы бағдарламалық тілді пайдалану арқылы компьютерлік бағдарламаларды әзірлеу,15 жастан асқан және одан жоғары,Ақтөбе,5.129929734779253
2017,пайыз,Файлды немесе папканы көшіру немесе жіберу,15 жастан асқан және одан жоғары,Алматы,20.91547665444829
2017,пайыз,Құжаттың көшірмесін алу немесе құжаттағы ақпараттың орнын ауыстыру үшін ақпаратты көшіру және кірістіру құралдарын немесе ақпараттың бір бөлігін пайдалану,15 жастан асқан және одан жоғары,Алматы,15.42004795878617
2017,пайыз,SKILL_ICTATCH,15 жастан асқан және одан жоғары,Алматы,63.263024848205
2017,пайыз,SKILL_ICTSSHT,15 жастан асқан және одан жоғары,Алматы,35.839161747230825
2017,пайыз,"Жаңа құрылғыларды қосу және орнату (принтер, модем және басқалар)",15 жастан асқан және одан жоғары,Алматы,16.484337760054306
2017,пайыз,"Іздеу, бағдарламалық қамтамасыз етуді жүктеу және орнату",15 жастан асқан және одан жоғары,Алматы,16.172820190190812
2017,пайыз,SKILL_ICTPST,15 жастан асқан және одан жоғары,Алматы,13.604058227007451
2017,пайыз,Компьютерлер мен басқа құрылғылар арасында файлдарды жіберу,15 жастан асқан және одан жоғары,Алматы,10.75520111138098
2017,пайыз,Арнайы бағдарламалық тілді пайдалану арқылы компьютерлік бағдарламаларды әзірлеу,15 жастан асқан және одан жоғары,Алматы,2.435606628338175
2017,пайыз,Файлды немесе папканы көшіру немесе жіберу,15 жастан асқан және одан жоғары,Атырау,33.117179965673685
2017,пайыз,Құжаттың көшірмесін алу немесе құжаттағы ақпараттың орнын ауыстыру үшін ақпаратты көшіру және кірістіру құралдарын немесе ақпараттың бір бөлігін пайдалану,15 жастан асқан және одан жоғары,Атырау,8.686496958531881
2017,пайыз,SKILL_ICTATCH,15 жастан асқан және одан жоғары,Атырау,62.04854677467734
2017,пайыз,SKILL_ICTSSHT,15 жастан асқан және одан жоғары,Атырау,25.1295403190515
2017,пайыз,"Жаңа құрылғыларды қосу және орнату (принтер, модем және басқалар)",15 жастан асқан және одан жоғары,Атырау,8.755444395332418
2017,пайыз,"Іздеу, бағдарламалық қамтамасыз етуді жүктеу және орнату",15 жастан асқан және одан жоғары,Атырау,13.937770052654871
2017,пайыз,SKILL_ICTPST,15 жастан асқан және одан жоғары,Атырау,18.56786658835028
2017,пайыз,Компьютерлер мен басқа құрылғылар арасында файлдарды жіберу,15 жастан асқан және одан жоғары,Атырау,22.276692214056943
2017,пайыз,Арнайы бағдарламалық тілді пайдалану арқылы компьютерлік бағдарламаларды әзірлеу,15 жастан асқан және одан жоғары,Атырау,5.45945579679983
2017,пайыз,Файлды немесе папканы көшіру немесе жіберу,15 жастан асқан және одан жоғары,Батыс Қазақстан,23.808620309161
2017,пайыз,Құжаттың көшірмесін алу немесе құжаттағы ақпараттың орнын ауыстыру үшін ақпаратты көшіру және кірістіру құралдарын немесе ақпараттың бір бөлігін пайдалану,15 жастан асқан және одан жоғары,Батыс Қазақстан,18.37033132650805
2017,пайыз,SKILL_ICTATCH,15 жастан асқан және одан жоғары,Батыс Қазақстан,63.07952691046667
2017,пайыз,SKILL_ICTSSHT,15 жастан асқан және одан жоғары,Батыс Қазақстан,38.22032177912851
2017,пайыз,"Жаңа құрылғыларды қосу және орнату (принтер, модем және басқалар)",15 жастан асқан және одан жоғары,Батыс Қазақстан,16.197259170634005
2017,пайыз,"Іздеу, бағдарламалық қамтамасыз етуді жүктеу және орнату",15 жастан асқан және одан жоғары,Батыс Қазақстан,7.396726186173293
2017,пайыз,SKILL_ICTPST,15 жастан асқан және одан жоғары,Батыс Қазақстан,18.78369529706925
2017,пайыз,Компьютерлер мен басқа құрылғылар арасында файлдарды жіберу,15 жастан асқан және одан жоғары,Батыс Қазақстан,12.182398383117077
2017,пайыз,Арнайы бағдарламалық тілді пайдалану арқылы компьютерлік бағдарламаларды әзірлеу,15 жастан асқан және одан жоғары,Батыс Қазақстан,3.1423121009700496
2017,пайыз,Файлды немесе папканы көшіру немесе жіберу,15 жастан асқан және одан жоғары,Жамбыл,20.676979278555866
2017,пайыз,Құжаттың көшірмесін алу немесе құжаттағы ақпараттың орнын ауыстыру үшін ақпаратты көшіру және кірістіру құралдарын немесе ақпараттың бір бөлігін пайдалану,15 жастан асқан және одан жоғары,Жамбыл,10.89090932500674
2017,пайыз,SKILL_ICTATCH,15 жастан асқан және одан жоғары,Жамбыл,40.588360848536254
2017,пайыз,SKILL_ICTSSHT,15 жастан асқан және одан жоғары,Жамбыл,33.17427400662732
2017,пайыз,"Жаңа құрылғыларды қосу және орнату (принтер, модем және басқалар)",15 жастан асқан және одан жоғары,Жамбыл,8.052277555474742
2017,пайыз,"Іздеу, бағдарламалық қамтамасыз етуді жүктеу және орнату",15 жастан асқан және одан жоғары,Жамбыл,17.939471599109353
2017,пайыз,SKILL_ICTPST,15 жастан асқан және одан жоғары,Жамбыл,14.514179767943844
2017,пайыз,Компьютерлер мен басқа құрылғылар арасында файлдарды жіберу,15 жастан асқан және одан жоғары,Жамбыл,20.486904473504367
2017,пайыз,Арнайы бағдарламалық тілді пайдалану арқылы компьютерлік бағдарламаларды әзірлеу,15 жастан асқан және одан жоғары,Жамбыл,4.298236095537792
2017,пайыз,Файлды немесе папканы көшіру немесе жіберу,15 жастан асқан және одан жоғары,Қарағанды,34.274128760227775
2017,пайыз,Құжаттың көшірмесін алу немесе құжаттағы ақпараттың орнын ауыстыру үшін ақпаратты көшіру және кірістіру құралдарын немесе ақпараттың бір бөлігін пайдалану,15 жастан асқан және одан жоғары,Қарағанды,26.58318191921763
2017,пайыз,SKILL_ICTATCH,15 жастан асқан және одан жоғары,Қарағанды,56.15912404292833
2017,пайыз,SKILL_ICTSSHT,15 жастан асқан және одан жоғары,Қарағанды,39.71885140998166
2017,пайыз,"Жаңа құрылғыларды қосу және орнату (принтер, модем және басқалар)",15 жастан асқан және одан жоғары,Қарағанды,20.24580702867395
2017,пайыз,"Іздеу, бағдарламалық қамтамасыз етуді жүктеу және орнату",15 жастан асқан және одан жоғары,Қарағанды,22.216301053770188
2017,пайыз,SKILL_ICTPST,15 жастан асқан және одан жоғары,Қарағанды,29.977827641642907
2017,пайыз,Компьютерлер мен басқа құрылғылар арасында файлдарды жіберу,15 жастан асқан және одан жоғары,Қарағанды,27.38027020812898
2017,пайыз,Арнайы бағдарламалық тілді пайдалану арқылы компьютерлік бағдарламаларды әзірлеу,15 жастан асқан және одан жоғары,Қарағанды,5.688569418304486
2017,пайыз,Файлды немесе папканы көшіру немесе жіберу,15 жастан асқан және одан жоғары,Қостанай,35.47098618767132
2017,пайыз,Құжаттың көшірмесін алу немесе құжаттағы ақпараттың орнын ауыстыру үшін ақпаратты көшіру және кірістіру құралдарын немесе ақпараттың бір бөлігін пайдалану,15 жастан асқан және одан жоғары,Қостанай,21.43463389398636
2017,пайыз,SKILL_ICTATCH,15 жастан асқан және одан жоғары,Қостанай,56.8661038968681
2017,пайыз,SKILL_ICTSSHT,15 жастан асқан және одан жоғары,Қостанай,37.311212330160686
2017,пайыз,"Жаңа құрылғыларды қосу және орнату (принтер, модем және басқалар)",15 жастан асқан және одан жоғары,Қостанай,14.19233214575864
2017,пайыз,"Іздеу, бағдарламалық қамтамасыз етуді жүктеу және орнату",15 жастан асқан және одан жоғары,Қостанай,14.866626245377144
2017,пайыз,SKILL_ICTPST,15 жастан асқан және одан жоғары,Қостанай,21.23694897383627
2017,пайыз,Компьютерлер мен басқа құрылғылар арасында файлдарды жіберу,15 жастан асқан және одан жоғары,Қостанай,27.30737946908951
2017,пайыз,Арнайы бағдарламалық тілді пайдалану арқылы компьютерлік бағдарламаларды әзірлеу,15 жастан асқан және одан жоғары,Қостанай,0.8514438736130867
2017,пайыз,Файлды немесе папканы көшіру немесе жіберу,15 жастан асқан және одан жоғары,Қызылорда,17.47464415436972
2017,пайыз,Құжаттың көшірмесін алу немесе құжаттағы ақпараттың орнын ауыстыру үшін ақпаратты көшіру және кірістіру құралдарын немесе ақпараттың бір бөлігін пайдалану,15 жастан асқан және одан жоғары,Қызылорда,16.82076915594704
2017,пайыз,SKILL_ICTATCH,15 жастан асқан және одан жоғары,Қызылорда,22.41879643700107
2017,пайыз,SKILL_ICTSSHT,15 жастан асқан және одан жоғары,Қызылорда,36.70363015095901
2017,пайыз,"Жаңа құрылғыларды қосу және орнату (принтер, модем және басқалар)",15 жастан асқан және одан жоғары,Қызылорда,9.458534861549204
2017,пайыз,"Іздеу, бағдарламалық қамтамасыз етуді жүктеу және орнату",15 жастан асқан және одан жоғары,Қызылорда,15.659518551294402
2017,пайыз,SKILL_ICTPST,15 жастан асқан және одан жоғары,Қызылорда,14.348399302227389
2017,пайыз,Компьютерлер мен басқа құрылғылар арасында файлдарды жіберу,15 жастан асқан және одан жоғары,Қызылорда,15.820224777532236
2017,пайыз,Арнайы бағдарламалық тілді пайдалану арқылы компьютерлік бағдарламаларды әзірлеу,15 жастан асқан және одан жоғары,Қызылорда,4.932389356776164
2017,пайыз,Файлды немесе папканы көшіру немесе жіберу,15 жастан асқан және одан жоғары,Маңғыстау,8.93809824883423
2017,пайыз,Құжаттың көшірмесін алу немесе құжаттағы ақпараттың орнын ауыстыру үшін ақпаратты көшіру және кірістіру құралдарын немесе ақпараттың бір бөлігін пайдалану,15 жастан асқан және одан жоғары,Маңғыстау,3.9435593437854894
2017,пайыз,SKILL_ICTATCH,15 жастан асқан және одан жоғары,Маңғыстау,51.30227865570627
2017,пайыз,SKILL_ICTSSHT,15 жастан асқан және одан жоғары,Маңғыстау,25.694064098941915
2017,пайыз,"Жаңа құрылғыларды қосу және орнату (принтер, модем және басқалар)",15 жастан асқан және одан жоғары,Маңғыстау,11.387602244585322
2017,пайыз,"Іздеу, бағдарламалық қамтамасыз етуді жүктеу және орнату",15 жастан асқан және одан жоғары,Маңғыстау,12.276032657309914
2017,пайыз,SKILL_ICTPST,15 жастан асқан және одан жоғары,Маңғыстау,22.646723369497764
2017,пайыз,Компьютерлер мен басқа құрылғылар арасында файлдарды жіберу,15 жастан асқан және одан жоғары,Маңғыстау,5.840217144345799
2017,пайыз,Арнайы бағдарламалық тілді пайдалану арқылы компьютерлік бағдарламаларды әзірлеу,15 жастан асқан және одан жоғары,Маңғыстау,4.201714115821041
2017,пайыз,Файлды немесе папканы көшіру немесе жіберу,15 жастан асқан және одан жоғары,Павлодар,26.23403320836904
2017,пайыз,Құжаттың көшірмесін алу немесе құжаттағы ақпараттың орнын ауыстыру үшін ақпаратты көшіру және кірістіру құралдарын немесе ақпараттың бір бөлігін пайдалану,15 жастан асқан және одан жоғары,Павлодар,24.97530081411668
2017,пайыз,SKILL_ICTATCH,15 жастан асқан және одан жоғары,Павлодар,44.7787757941023
2017,пайыз,SKILL_ICTSSHT,15 жастан асқан және одан жоғары,Павлодар,23.160427424628494
2017,пайыз,"Жаңа құрылғыларды қосу және орнату (принтер, модем және басқалар)",15 жастан асқан және одан жоғары,Павлодар,9.847573716486098
2017,пайыз,"Іздеу, бағдарламалық қамтамасыз етуді жүктеу және орнату",15 жастан асқан және одан жоғары,Павлодар,7.928933900593119
2017,пайыз,SKILL_ICTPST,15 жастан асқан және одан жоғары,Павлодар,12.088667662037867
2017,пайыз,Компьютерлер мен басқа құрылғылар арасында файлдарды жіберу,15 жастан асқан және одан жоғары,Павлодар,27.31513556399343
2017,пайыз,Арнайы бағдарламалық тілді пайдалану арқылы компьютерлік бағдарламаларды әзірлеу,15 жастан асқан және одан жоғары,Павлодар,1.445432453895101
2017,пайыз,Файлды немесе папканы көшіру немесе жіберу,15 жастан асқан және одан жоғары,Солтүстік Қазақстан,47.90018752061168
2017,пайыз,Құжаттың көшірмесін алу немесе құжаттағы ақпараттың орнын ауыстыру үшін ақпаратты көшіру және кірістіру құралдарын немесе ақпараттың бір бөлігін пайдалану,15 жастан асқан және одан жоғары,Солтүстік Қазақстан,19.185381025582736
2017,пайыз,SKILL_ICTATCH,15 жастан асқан және одан жоғары,Солтүстік Қазақстан,50.15355168784161
2017,пайыз,SKILL_ICTSSHT,15 жастан асқан және одан жоғары,Солтүстік Қазақстан,34.79815211329704
2017,пайыз,"Жаңа құрылғыларды қосу және орнату (принтер, модем және басқалар)",15 жастан асқан және одан жоғары,Солтүстік Қазақстан,11.8220123421535
2017,пайыз,"Іздеу, бағдарламалық қамтамасыз етуді жүктеу және орнату",15 жастан асқан және одан жоғары,Солтүстік Қазақстан,11.844516974606869
2017,пайыз,SKILL_ICTPST,15 жастан асқан және одан жоғары,Солтүстік Қазақстан,16.756148596459774
2017,пайыз,Компьютерлер мен басқа құрылғылар арасында файлдарды жіберу,15 жастан асқан және одан жоғары,Солтүстік Қазақстан,31.264674865591434
2017,пайыз,Арнайы бағдарламалық тілді пайдалану арқылы компьютерлік бағдарламаларды әзірлеу,15 жастан асқан және одан жоғары,Солтүстік Қазақстан,1.7974659893997904
2017,пайыз,Файлды немесе папканы көшіру немесе жіберу,15 жастан асқан және одан жоғары,Түркістан,42.92035856282146
2017,пайыз,Құжаттың көшірмесін алу немесе құжаттағы ақпараттың орнын ауыстыру үшін ақпаратты көшіру және кірістіру құралдарын немесе ақпараттың бір бөлігін пайдалану,15 жастан асқан және одан жоғары,Түркістан,9.794883022507117
2017,пайыз,SKILL_ICTATCH,15 жастан асқан және одан жоғары,Түркістан,41.11677507870068
2017,пайыз,SKILL_ICTSSHT,15 жастан асқан және одан жоғары,Түркістан,45.76923007990191
2017,пайыз,"Жаңа құрылғыларды қосу және орнату (принтер, модем және басқалар)",15 жастан асқан және одан жоғары,Түркістан,18.19576620968422
2017,пайыз,"Іздеу, бағдарламалық қамтамасыз етуді жүктеу және орнату",15 жастан асқан және одан жоғары,Түркістан,17.100190215743968
2017,пайыз,SKILL_ICTPST,15 жастан асқан және одан жоғары,Түркістан,26.56240214330442
2017,пайыз,Компьютерлер мен басқа құрылғылар арасында файлдарды жіберу,15 жастан асқан және одан жоғары,Түркістан,21.218515800716144
2017,пайыз,Арнайы бағдарламалық тілді пайдалану арқылы компьютерлік бағдарламаларды әзірлеу,15 жастан асқан және одан жоғары,Түркістан,5.62139173561328
2017,пайыз,Файлды немесе папканы көшіру немесе жіберу,15 жастан асқан және одан жоғары,Шығыс Қазақстан,17.776407523921954
2017,пайыз,Құжаттың көшірмесін алу немесе құжаттағы ақпараттың орнын ауыстыру үшін ақпаратты көшіру және кірістіру құралдарын немесе ақпараттың бір бөлігін пайдалану,15 жастан асқан және одан жоғары,Шығыс Қазақстан,8.226913435408195
2017,пайыз,SKILL_ICTATCH,15 жастан асқан және одан жоғары,Шығыс Қазақстан,49.28065503041465
2017,пайыз,SKILL_ICTSSHT,15 жастан асқан және одан жоғары,Шығыс Қазақстан,30.8320647838664
2017,пайыз,"Жаңа құрылғыларды қосу және орнату (принтер, модем және басқалар)",15 жастан асқан және одан жоғары,Шығыс Қазақстан,20.565800855002397
2017,пайыз,"Іздеу, бағдарламалық қамтамасыз етуді жүктеу және орнату",15 жастан асқан және одан жоғары,Шығыс Қазақстан,15.968943719725754
2017,пайыз,SKILL_ICTPST,15 жастан асқан және одан жоғары,Шығыс Қазақстан,24.088477377098616
2017,пайыз,Компьютерлер мен басқа құрылғылар арасында файлдарды жіберу,15 жастан асқан және одан жоғары,Шығыс Қазақстан,7.317643272240902
2017,пайыз,Арнайы бағдарламалық тілді пайдалану арқылы компьютерлік бағдарламаларды әзірлеу,15 жастан асқан және одан жоғары,Шығыс Қазақстан,14.039739903882376
2017,пайыз,Файлды немесе папканы көшіру немесе жіберу,15 жастан асқан және одан жоғары,Нұр-Сұлтан қаласы,24.59773126876952
2017,пайыз,Құжаттың көшірмесін алу немесе құжаттағы ақпараттың орнын ауыстыру үшін ақпаратты көшіру және кірістіру құралдарын немесе ақпараттың бір бөлігін пайдалану,15 жастан асқан және одан жоғары,Нұр-Сұлтан қаласы,23.91694963006062
2017,пайыз,SKILL_ICTATCH,15 жастан асқан және одан жоғары,Нұр-Сұлтан қаласы,58.57463627703993
2017,пайыз,SKILL_ICTSSHT,15 жастан асқан және одан жоғары,Нұр-Сұлтан қаласы,64.3072171995131
2017,пайыз,"Жаңа құрылғыларды қосу және орнату (принтер, модем және басқалар)",15 жастан асқан және одан жоғары,Нұр-Сұлтан қаласы,23.228774592390288
2017,пайыз,"Іздеу, бағдарламалық қамтамасыз етуді жүктеу және орнату",15 жастан асқан және одан жоғары,Нұр-Сұлтан қаласы,55.133028540778525
2017,пайыз,SKILL_ICTPST,15 жастан асқан және одан жоғары,Нұр-Сұлтан қаласы,26.522127849187072
2017,пайыз,Компьютерлер мен басқа құрылғылар арасында файлдарды жіберу,15 жастан асқан және одан жоғары,Нұр-Сұлтан қаласы,28.355333602645
2017,пайыз,Арнайы бағдарламалық тілді пайдалану арқылы компьютерлік бағдарламаларды әзірлеу,15 жастан асқан және одан жоғары,Нұр-Сұлтан қаласы,15.543102803531214
2017,пайыз,Файлды немесе папканы көшіру немесе жіберу,15 жастан асқан және одан жоғары,Алматы қаласы,128.1384061745998
2017,пайыз,Құжаттың көшірмесін алу немесе құжаттағы ақпараттың орнын ауыстыру үшін ақпаратты көшіру және кірістіру құралдарын немесе ақпараттың бір бөлігін пайдалану,15 жастан асқан және одан жоғары,Алматы қаласы,65.30694124514864
2017,пайыз,SKILL_ICTATCH,15 жастан асқан және одан жоғары,Алматы қаласы,236.51630572301684
2017,пайыз,SKILL_ICTSSHT,15 жастан асқан және одан жоғары,Алматы қаласы,161.28395113811203
2017,пайыз,"Жаңа құрылғыларды қосу және орнату (принтер, модем және басқалар)",15 жастан асқан және одан жоғары,Алматы қаласы,60.50079861182235
2017,пайыз,"Іздеу, бағдарламалық қамтамасыз етуді жүктеу және орнату",15 жастан асқан және одан жоғары,Алматы қаласы,65.63682270812127
2017,пайыз,SKILL_ICTPST,15 жастан асқан және одан жоғары,Алматы қаласы,78.70469193411786
2017,пайыз,Компьютерлер мен басқа құрылғылар арасында файлдарды жіберу,15 жастан асқан және одан жоғары,Алматы қаласы,85.56557347500285
2017,пайыз,Арнайы бағдарламалық тілді пайдалану арқылы компьютерлік бағдарламаларды әзірлеу,15 жастан асқан және одан жоғары,Алматы қаласы,6.151821394044909
2017,пайыз,Файлды немесе папканы көшіру немесе жіберу,15 жастан асқан және одан жоғары,Шымкент қаласы,25.457380500619863
2017,пайыз,Құжаттың көшірмесін алу немесе құжаттағы ақпараттың орнын ауыстыру үшін ақпаратты көшіру және кірістіру құралдарын немесе ақпараттың бір бөлігін пайдалану,15 жастан асқан және одан жоғары,Шымкент қаласы,8.781737512374429
2017,пайыз,SKILL_ICTATCH,15 жастан асқан және одан жоғары,Шымкент қаласы,65.81553335142264
2017,пайыз,SKILL_ICTSSHT,15 жастан асқан және одан жоғары,Шымкент қаласы,68.6093637989558
2017,пайыз,"Жаңа құрылғыларды қосу және орнату (принтер, модем және басқалар)",15 жастан асқан және одан жоғары,Шымкент қаласы,13.849927742894256
2017,пайыз,"Іздеу, бағдарламалық қамтамасыз етуді жүктеу және орнату",15 жастан асқан және одан жоғары,Шымкент қаласы,14.761593275503154
2017,пайыз,SKILL_ICTPST,15 жастан асқан және одан жоғары,Шымкент қаласы,17.12519695800604
2017,пайыз,Компьютерлер мен басқа құрылғылар арасында файлдарды жіберу,15 жастан асқан және одан жоғары,Шымкент қаласы,20.19043478008188
2017,пайыз,Арнайы бағдарламалық тілді пайдалану арқылы компьютерлік бағдарламаларды әзірлеу,15 жастан асқан және одан жоғары,Шымкент қаласы,2.0686394705000923
2018,пайыз,Файлды немесе папканы көшіру немесе жіберу,15-24 жас аралығында,,37.70937386997274
2018,пайыз,Құжаттың көшірмесін алу немесе құжаттағы ақпараттың орнын ауыстыру үшін ақпаратты көшіру және кірістіру құралдарын немесе ақпараттың бір бөлігін пайдалану,15-24 жас аралығында,,22.200756159812123
2018,пайыз,SKILL_ICTATCH,15-24 жас аралығында,,74.17358522953529
2018,пайыз,SKILL_ICTSSHT,15-24 жас аралығында,,70.65863905117573
2018,пайыз,"Жаңа құрылғыларды қосу және орнату (принтер, модем және басқалар)",15-24 жас аралығында,,22.084889909181307
2018,пайыз,"Іздеу, бағдарламалық қамтамасыз етуді жүктеу және орнату",15-24 жас аралығында,,24.01035644017984
2018,пайыз,SKILL_ICTPST,15-24 жас аралығында,,29.746787646066046
2018,пайыз,Компьютерлер мен басқа құрылғылар арасында файлдарды жіберу,15-24 жас аралығында,,26.86805404651521
2018,пайыз,Арнайы бағдарламалық тілді пайдалану арқылы компьютерлік бағдарламаларды әзірлеу,15-24 жас аралығында,,8.523279587071867
2018,пайыз,Файлды немесе папканы көшіру немесе жіберу,15-24 жас аралығында,Ақмола,67.8976037533811
2018,пайыз,Құжаттың көшірмесін алу немесе құжаттағы ақпараттың орнын ауыстыру үшін ақпаратты көшіру және кірістіру құралдарын немесе ақпараттың бір бөлігін пайдалану,15-24 жас аралығында,Ақмола,36.99043676078964
2018,пайыз,SKILL_ICTATCH,15-24 жас аралығында,Ақмола,92.6331538724206
2018,пайыз,SKILL_ICTSSHT,15-24 жас аралығында,Ақмола,89.99056773127155
2018,пайыз,"Жаңа құрылғыларды қосу және орнату (принтер, модем және басқалар)",15-24 жас аралығында,Ақмола,37.60374133429994
2018,пайыз,"Іздеу, бағдарламалық қамтамасыз етуді жүктеу және орнату",15-24 жас аралығында,Ақмола,24.36146326269587
2018,пайыз,SKILL_ICTPST,15-24 жас аралығында,Ақмола,49.03604466587581
2018,пайыз,Компьютерлер мен басқа құрылғылар арасында файлдарды жіберу,15-24 жас аралығында,Ақмола,57.7361107619106
2018,пайыз,Арнайы бағдарламалық тілді пайдалану арқылы компьютерлік бағдарламаларды әзірлеу,15-24 жас аралығында,Ақмола,6.223494621221937
2018,пайыз,Файлды немесе папканы көшіру немесе жіберу,15-24 жас аралығында,Ақтөбе,51.30352019729509
2018,пайыз,Құжаттың көшірмесін алу немесе құжаттағы ақпараттың орнын ауыстыру үшін ақпаратты көшіру және кірістіру құралдарын немесе ақпараттың бір бөлігін пайдалану,15-24 жас аралығында,Ақтөбе,21.787875328233817
2018,пайыз,SKILL_ICTATCH,15-24 жас аралығында,Ақтөбе,90.20616876766351
2018,пайыз,SKILL_ICTSSHT,15-24 жас аралығында,Ақтөбе,92.30472422024062
2018,пайыз,"Жаңа құрылғыларды қосу және орнату (принтер, модем және басқалар)",15-24 жас аралығында,Ақтөбе,37.11246647177005
2018,пайыз,"Іздеу, бағдарламалық қамтамасыз етуді жүктеу және орнату",15-24 жас аралығында,Ақтөбе,27.0936426670202
2018,пайыз,SKILL_ICTPST,15-24 жас аралығында,Ақтөбе,47.13936364973995
2018,пайыз,Компьютерлер мен басқа құрылғылар арасында файлдарды жіберу,15-24 жас аралығында,Ақтөбе,42.86006061189879
2018,пайыз,Арнайы бағдарламалық тілді пайдалану арқылы компьютерлік бағдарламаларды әзірлеу,15-24 жас аралығында,Ақтөбе,10.364704280771091
2018,пайыз,Файлды немесе папканы көшіру немесе жіберу,15-24 жас аралығында,Алматы,27.69798181724863
2018,пайыз,Құжаттың көшірмесін алу немесе құжаттағы ақпараттың орнын ауыстыру үшін ақпаратты көшіру және кірістіру құралдарын немесе ақпараттың бір бөлігін пайдалану,15-24 жас аралығында,Алматы,16.725784609772006
2018,пайыз,SKILL_ICTATCH,15-24 жас аралығында,Алматы,83.22788215317514
2018,пайыз,SKILL_ICTSSHT,15-24 жас аралығында,Алматы,74.97244982873545
2018,пайыз,"Жаңа құрылғыларды қосу және орнату (принтер, модем және басқалар)",15-24 жас аралығында,Алматы,20.79001666176469
2018,пайыз,"Іздеу, бағдарламалық қамтамасыз етуді жүктеу және орнату",15-24 жас аралығында,Алматы,11.049737144675246
2018,пайыз,SKILL_ICTPST,15-24 жас аралығында,Алматы,15.889288660828631
2018,пайыз,Компьютерлер мен басқа құрылғылар арасында файлдарды жіберу,15-24 жас аралығында,Алматы,10.467160358013242
2018,пайыз,Арнайы бағдарламалық тілді пайдалану арқылы компьютерлік бағдарламаларды әзірлеу,15-24 жас аралығында,Алматы,0.6669852228273908
2018,пайыз,Файлды немесе папканы көшіру немесе жіберу,15-24 жас аралығында,Атырау,39.99527596644485
2018,пайыз,Құжаттың көшірмесін алу немесе құжаттағы ақпараттың орнын ауыстыру үшін ақпаратты көшіру және кірістіру құралдарын немесе ақпараттың бір бөлігін пайдалану,15-24 жас аралығында,Атырау,27.03290141517884
2018,пайыз,SKILL_ICTATCH,15-24 жас аралығында,Атырау,62.20498505019981
2018,пайыз,SKILL_ICTSSHT,15-24 жас аралығында,Атырау,75.72435683883946
2018,пайыз,"Жаңа құрылғыларды қосу және орнату (принтер, модем және басқалар)",15-24 жас аралығында,Атырау,13.932987866189976
2018,пайыз,"Іздеу, бағдарламалық қамтамасыз етуді жүктеу және орнату",15-24 жас аралығында,Атырау,42.60287501218716
2018,пайыз,SKILL_ICTPST,15-24 жас аралығында,Атырау,28.00947283246361
2018,пайыз,Компьютерлер мен басқа құрылғылар арасында файлдарды жіберу,15-24 жас аралығында,Атырау,41.502265354152335
2018,пайыз,Арнайы бағдарламалық тілді пайдалану арқылы компьютерлік бағдарламаларды әзірлеу,15-24 жас аралығында,Атырау,2.993063077441574
2018,пайыз,Файлды немесе папканы көшіру немесе жіберу,15-24 жас аралығында,Батыс Қазақстан,41.61040815872471
