Year,UNIT_MEASURE,SERIES,Өңірлер,Value
2018,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,,1020.8
2018,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Ақмола,75.2
2018,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Ақтөбе,50.8
2018,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Алматы,129.6
2018,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Атырау,51.9
2018,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Батыс Қазақстан,26.0
2018,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Жамбыл,45.1
2018,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Қарағанды,81.0
2018,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Қостанай,70.5
2018,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Қызылорда,38.6
2018,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Маңғыстау,32.2
2018,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Павлодар,47.9
2018,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Солтүстік Қазақстан,54.2
2018,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Түркістан,49.5
2018,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Шығыс Қазақстан,84.3
2018,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Нұр-Сұлтан қаласы,44.9
2018,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Алматы қаласы,112.2
2018,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Шымкент қаласы,26.9
2018,мың бірлік,выше 10 Мбит/сек,Ақмола,28.0
2018,мың бірлік,выше 10 Мбит/сек,Ақтөбе,51.9
2018,мың бірлік,выше 10 Мбит/сек,Алматы,27.1
2018,мың бірлік,выше 10 Мбит/сек,Атырау,35.4
2018,мың бірлік,выше 10 Мбит/сек,Батыс Қазақстан,39.4
2018,мың бірлік,выше 10 Мбит/сек,Жамбыл,34.3
2018,мың бірлік,выше 10 Мбит/сек,Қарағанды,170.9
2018,мың бірлік,выше 10 Мбит/сек,Қостанай,83.5
2018,мың бірлік,выше 10 Мбит/сек,Қызылорда,15.0
2018,мың бірлік,выше 10 Мбит/сек,Маңғыстау,39.5
2018,мың бірлік,выше 10 Мбит/сек,Павлодар,98.7
2018,мың бірлік,выше 10 Мбит/сек,Солтүстік Қазақстан,48.7
2018,мың бірлік,выше 10 Мбит/сек,Түркістан,2.2
2018,мың бірлік,выше 10 Мбит/сек,Шығыс Қазақстан,105.6
2018,мың бірлік,выше 10 Мбит/сек,Нұр-Сұлтан қаласы,173.3
2018,мың бірлік,выше 10 Мбит/сек,Алматы қаласы,276.4
2018,мың бірлік,выше 10 Мбит/сек,Шымкент қаласы,46.5
2019,мың бірлік,,,2511.2
2019,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,,52.7
2019,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Ақмола,2.6
2019,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Ақтөбе,1.5
2019,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Алматы,1.5
2019,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Атырау,1.7
2019,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Батыс Қазақстан,1.2
2019,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Жамбыл,0.9
2019,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Қарағанды,4.1
2019,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Қостанай,1.8
2019,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Қызылорда,2.8
2019,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Маңғыстау,7.2
2019,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Павлодар,0.7
2019,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Солтүстік Қазақстан,1.7
2019,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Түркістан,1.0
2019,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Шығыс Қазақстан,0.8
2019,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Нұр-Сұлтан қаласы,21.1
2019,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Алматы қаласы,1.6
2019,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Шымкент қаласы,0.5
2019,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,,1006.1
2019,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Ақмола,76.6
2019,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Ақтөбе,49.9
2019,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Алматы,132.1
2019,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Атырау,50.4
2019,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Батыс Қазақстан,26.4
2019,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Жамбыл,46.2
2019,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Қарағанды,79.4
2019,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Қостанай,70.9
2019,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Қызылорда,41.2
2019,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Маңғыстау,32.9
2019,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Павлодар,45.3
2019,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Солтүстік Қазақстан,55.9
2019,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Түркістан,51.5
2019,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Шығыс Қазақстан,83.9
2019,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Нұр-Сұлтан қаласы,38.5
2019,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Алматы қаласы,99.2
2019,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Шымкент қаласы,26.0
2019,мың бірлік,выше 10 Мбит/сек,Ақмола,29.9
2019,мың бірлік,выше 10 Мбит/сек,Ақтөбе,57.8
2019,мың бірлік,выше 10 Мбит/сек,Алматы,31.6
2019,мың бірлік,выше 10 Мбит/сек,Атырау,38.6
2019,мың бірлік,выше 10 Мбит/сек,Батыс Қазақстан,41.8
2019,мың бірлік,выше 10 Мбит/сек,Жамбыл,35.2
2019,мың бірлік,выше 10 Мбит/сек,Қарағанды,174.4
2019,мың бірлік,выше 10 Мбит/сек,Қостанай,87.3
2019,мың бірлік,выше 10 Мбит/сек,Қызылорда,15.8
2019,мың бірлік,выше 10 Мбит/сек,Маңғыстау,44.9
2019,мың бірлік,выше 10 Мбит/сек,Павлодар,104.6
2019,мың бірлік,выше 10 Мбит/сек,Солтүстік Қазақстан,47.9
2019,мың бірлік,выше 10 Мбит/сек,Түркістан,3.0
2019,мың бірлік,выше 10 Мбит/сек,Шығыс Қазақстан,111.3
2019,мың бірлік,выше 10 Мбит/сек,Нұр-Сұлтан қаласы,201.3
2019,мың бірлік,выше 10 Мбит/сек,Алматы қаласы,295.2
2019,мың бірлік,выше 10 Мбит/сек,Шымкент қаласы,47.2
