Year,UNIT_MEASURE,Жынысы,Өңірлер,Аймақ,Value
2016,1000 туылғанға,әйелдер,Қостанай,,5.421890884445951
2016,1000 туылғанға,әйелдер,Қызылорда,,5.3324627271737945
2016,1000 туылғанға,әйелдер,Маңғыстау,,4.59866220735786
2016,1000 туылғанға,әйелдер,Оңтүстік Қазақстан,,4.856837715506281
2016,1000 туылғанға,әйелдер,Павлодар,,4.29326287978864
2016,1000 туылғанға,әйелдер,Солтүстік Қазақстан,,4.273504273504274
2016,1000 туылғанға,әйелдер,Шығыс Қазақстан,,4.371186595027775
2016,1000 туылғанға,әйелдер,Нұр-Сұлтан қаласы,,3.1748375664500883
2016,1000 туылғанға,әйелдер,Алматы қаласы,,4.752294772475751
2016,1000 туылғанға,әйелдер,,қала,4.530674376919682
2016,1000 туылғанға,әйелдер,Ақмола,қала,4.609711124769515
2016,1000 туылғанға,әйелдер,Ақтөбе,қала,4.899636478583846
2016,1000 туылғанға,әйелдер,Алматы,қала,3.975484512174921
2016,1000 туылғанға,әйелдер,Атырау,қала,5.023923444976076
2016,1000 туылғанға,әйелдер,Батыс Қазақстан,қала,3.685851998865892
2016,1000 туылғанға,әйелдер,Жамбыл,қала,5.59971098265896
2016,1000 туылғанға,әйелдер,Қарағанды,қала,4.350594227504245
2016,1000 туылғанға,әйелдер,Қостанай,қала,5.562060889929742
2016,1000 туылғанға,әйелдер,Қызылорда,қала,6.855575868372943
2016,1000 туылғанға,әйелдер,Маңғыстау,қала,3.7356992762082655
2016,1000 туылғанға,әйелдер,Оңтүстік Қазақстан,қала,4.598438669660999
2016,1000 туылғанға,әйелдер,Павлодар,қала,4.543280726924916
2016,1000 туылғанға,әйелдер,Солтүстік Қазақстан,қала,3.820960698689956
2016,1000 туылғанға,әйелдер,Шығыс Қазақстан,қала,4.829545454545454
2016,1000 туылғанға,әйелдер,Нұр-Сұлтан қаласы,қала,3.1748375664500883
2016,1000 туылғанға,әйелдер,Алматы қаласы,қала,4.752294772475751
2016,1000 туылғанға,әйелдер,,ауыл,4.19648271679806
2016,1000 туылғанға,әйелдер,Ақмола,ауыл,3.2281205164992826
2016,1000 туылғанға,әйелдер,Ақтөбе,ауыл,3.993855606758832
2016,1000 туылғанға,әйелдер,Алматы,ауыл,4.032917325194833
2016,1000 туылғанға,әйелдер,Атырау,ауыл,4.840764331210191
2016,1000 туылғанға,әйелдер,Батыс Қазақстан,ауыл,2.932551319648094
2016,1000 туылғанға,әйелдер,Жамбыл,ауыл,2.4324981756263684
2016,1000 туылғанға,әйелдер,Қарағанды,ауыл,3.558718861209964
2016,1000 туылғанға,әйелдер,Қостанай,ауыл,5.229283990345937
2016,1000 туылғанға,әйелдер,Қызылорда,ауыл,3.947641803448992
2016,1000 туылғанға,әйелдер,Маңғыстау,ауыл,5.298013245033113
2016,1000 туылғанға,әйелдер,Оңтүстік Қазақстан,ауыл,5.091155934833204
2016,1000 туылғанға,әйелдер,Павлодар,ауыл,3.735325506937033
2016,1000 туылғанға,әйелдер,Солтүстік Қазақстан,ауыл,4.7071129707112975
2016,1000 туылғанға,әйелдер,Шығыс Қазақстан,ауыл,3.552397868561279
2017,1000 туылғанға,ұлдар және қыздар,,,4.614848486401443
2017,1000 туылғанға,ұлдар және қыздар,Ақмола,,3.818964816770943
2017,1000 туылғанға,ұлдар және қыздар,Ақтөбе,,4.389173372348208
2017,1000 туылғанға,ұлдар және қыздар,Алматы,,4.682809685811487
2017,1000 туылғанға,ұлдар және қыздар,Атырау,,4.378762999452655
2017,1000 туылғанға,ұлдар және қыздар,Батыс Қазақстан,,4.976671850699844
2017,1000 туылғанға,ұлдар және қыздар,Жамбыл,,4.042770242188386
2017,1000 туылғанға,ұлдар және қыздар,Қарағанды,,4.710336326818102
2017,1000 туылғанға,ұлдар және қыздар,Қостанай,,7.07225630538514
2017,1000 туылғанға,ұлдар және қыздар,Қызылорда,,3.951319740793425
2017,1000 туылғанға,ұлдар және қыздар,Маңғыстау,,5.056759545923633
2017,1000 туылғанға,ұлдар және қыздар,Оңтүстік Қазақстан,,5.051336262011167
2017,1000 туылғанға,ұлдар және қыздар,Павлодар,,4.823284823284823
2017,1000 туылғанға,ұлдар және қыздар,Солтүстік Қазақстан,,5.414918099363747
2017,1000 туылғанға,ұлдар және қыздар,Шығыс Қазақстан,,4.60205739036275
2017,1000 туылғанға,ұлдар және қыздар,Нұр-Сұлтан қаласы,,3.430471070872825
2017,1000 туылғанға,ұлдар және қыздар,Алматы қаласы,,4.264392324093817
2017,1000 туылғанға,ұлдар және қыздар,,қала,4.492014441451728
2017,1000 туылғанға,ұлдар және қыздар,Ақмола,қала,3.351104341203351
2017,1000 туылғанға,ұлдар және қыздар,Ақтөбе,қала,3.996311097448509
2017,1000 туылғанға,ұлдар және қыздар,Алматы,қала,4.162412628602843
2017,1000 туылғанға,ұлдар және қыздар,Атырау,қала,4.246542101431691
2017,1000 туылғанға,ұлдар және қыздар,Батыс Қазақстан,қала,5.554802872239534
2017,1000 туылғанға,ұлдар және қыздар,Жамбыл,қала,5.613324744639734
2017,1000 туылғанға,ұлдар және қыздар,Қарағанды,қала,4.904121666299317
2017,1000 туылғанға,ұлдар және қыздар,Қостанай,қала,6.633254716981132
2017,1000 туылғанға,ұлдар және қыздар,Қызылорда,қала,3.982741453700631
2017,1000 туылғанға,ұлдар және қыздар,Маңғыстау,қала,3.8263911665026784
2017,1000 туылғанға,ұлдар және қыздар,Оңтүстік Қазақстан,қала,5.009072554882568
2017,1000 туылғанға,ұлдар және қыздар,Павлодар,қала,5.487295717523559
2017,1000 туылғанға,ұлдар және қыздар,Солтүстік Қазақстан,қала,5.060444194545966
2017,1000 туылғанға,ұлдар және қыздар,Шығыс Қазақстан,қала,4.166372431325471
2017,1000 туылғанға,ұлдар және қыздар,Нұр-Сұлтан қаласы,қала,3.430471070872825
2017,1000 туылғанға,ұлдар және қыздар,Алматы қаласы,қала,4.264392324093817
2017,1000 туылғанға,ұлдар және қыздар,,ауыл,4.785362420830402
2017,1000 туылғанға,ұлдар және қыздар,Ақмола,ауыл,4.353883664228492
2017,1000 туылғанға,ұлдар және қыздар,Ақтөбе,ауыл,5.223636957231473
2017,1000 туылғанға,ұлдар және қыздар,Алматы,ауыл,4.860756774176222
2017,1000 туылғанға,ұлдар және қыздар,Атырау,ауыл,4.511644921351055
2017,1000 туылғанға,ұлдар және қыздар,Батыс Қазақстан,ауыл,4.197846322321591
2017,1000 туылғанға,ұлдар және қыздар,Жамбыл,ауыл,2.948717948717949
2017,1000 туылғанға,ұлдар және қыздар,Қарағанды,ауыл,3.9404553415061296
2017,1000 туылғанға,ұлдар және қыздар,Қостанай,ауыл,7.673667205169628
2017,1000 туылғанға,ұлдар және қыздар,Қызылорда,ауыл,3.922751961375981
2017,1000 туылғанға,ұлдар және қыздар,Маңғыстау,ауыл,6.156552330694811
2017,1000 туылғанға,ұлдар және қыздар,Оңтүстік Қазақстан,ауыл,5.092824887104867
2017,1000 туылғанға,ұлдар және қыздар,Павлодар,ауыл,3.2948929159802307
2017,1000 туылғанға,ұлдар және қыздар,Солтүстік Қазақстан,ауыл,5.744125326370757
2017,1000 туылғанға,ұлдар және қыздар,Шығыс Қазақстан,ауыл,5.372985130576033
2017,1000 туылғанға,ерлер,,,5.149784888677412
2017,1000 туылғанға,ерлер,Ақмола,,3.6163522012578615
2017,1000 туылғанға,ерлер,Ақтөбе,,3.946170191237479
2017,1000 туылғанға,ерлер,Алматы,,5.287941948432916
2017,1000 туылғанға,ерлер,Атырау,,4.3611504007543616
2017,1000 туылғанға,ерлер,Батыс Қазақстан,,5.432322317790856
2017,1000 туылғанға,ерлер,Жамбыл,,4.985702764132268
2017,1000 туылғанға,ерлер,Қарағанды,,5.602965261615378
2017,1000 туылғанға,ерлер,Қостанай,,9.156311314584697
2017,1000 туылғанға,ерлер,Қызылорда,,4.072075740608775
2017,1000 туылғанға,ерлер,Маңғыстау,,5.865394174371209
2017,1000 туылғанға,ерлер,Оңтүстік Қазақстан,,5.788996001668016
2017,1000 туылғанға,ерлер,Павлодар,,5.28169014084507
2017,1000 туылғанға,ерлер,Солтүстік Қазақстан,,5.896542481908336
2017,1000 туылғанға,ерлер,Шығыс Қазақстан,,5.340103300358925
2017,1000 туылғанға,ерлер,Нұр-Сұлтан қаласы,,3.4644385571632363
2017,1000 туылғанға,ерлер,Алматы қаласы,,4.643773677135525
2017,1000 туылғанға,ерлер,,қала,4.742166044044147
2017,1000 туылғанға,ерлер,Ақмола,қала,2.6354319180087846
2017,1000 туылғанға,ерлер,Ақтөбе,қала,3.4023668639053253
2017,1000 туылғанға,ерлер,Алматы,қала,4.5822514128608525
2017,1000 туылғанға,ерлер,Атырау,қала,3.72093023255814
2017,1000 туылғанға,ерлер,Батыс Қазақстан,қала,4.993429697766097
2017,1000 туылғанға,ерлер,Жамбыл,қала,6.670272219217595
2017,1000 туылғанға,ерлер,Қарағанды,қала,5.845421086815328
2017,1000 туылғанға,ерлер,Қостанай,қала,7.751937984496124
2017,1000 туылғанға,ерлер,Қызылорда,қала,4.0851429800043
2017,1000 туылғанға,ерлер,Маңғыстау,қала,4.046858359957401
2017,1000 туылғанға,ерлер,Оңтүстік Қазақстан,қала,5.286822471465982
2017,1000 туылғанға,ерлер,Павлодар,қала,5.68569479190357
2017,1000 туылғанға,ерлер,Солтүстік Қазақстан,қала,4.489337822671156
2017,1000 туылғанға,ерлер,Шығыс Қазақстан,қала,4.931506849315069
2017,1000 туылғанға,ерлер,Нұр-Сұлтан қаласы,қала,3.4644385571632363
2017,1000 туылғанға,ерлер,Алматы қаласы,қала,4.643773677135525
2017,1000 туылғанға,ерлер,,ауыл,5.715299964501243
2017,1000 туылғанға,ерлер,Ақмола,ауыл,4.753820033955857
2017,1000 туылғанға,ерлер,Ақтөбе,ауыл,5.123278898495037
2017,1000 туылғанға,ерлер,Алматы,ауыл,5.526574040597076
2017,1000 туылғанға,ерлер,Атырау,ауыл,5.019120458891013
2017,1000 туылғанға,ерлер,Батыс Қазақстан,ауыл,6.024096385542169
2017,1000 туылғанға,ерлер,Жамбыл,ауыл,3.830944142362827
2017,1000 туылғанға,ерлер,Қарағанды,ауыл,4.655099449851884
2017,1000 туылғанға,ерлер,Қостанай,ауыл,11.014052411697683
2017,1000 туылғанға,ерлер,Қызылорда,ауыл,4.060324825986079
2017,1000 туылғанға,ерлер,Маңғыстау,ауыл,7.457121551081283
2017,1000 туылғанға,ерлер,Оңтүстік Қазақстан,ауыл,6.284099766173032
2017,1000 туылғанға,ерлер,Павлодар,ауыл,4.321988114532685
2017,1000 туылғанға,ерлер,Солтүстік Қазақстан,ауыл,7.183170856849666
2017,1000 туылғанға,ерлер,Шығыс Қазақстан,ауыл,6.06354596167839
2017,1000 туылғанға,әйелдер,,,4.042311650557542
2017,1000 туылғанға,әйелдер,Ақмола,,4.035648225996301
2017,1000 туылғанға,әйелдер,Ақтөбе,,4.862236628849271
2017,1000 туылғанға,әйелдер,Алматы,,4.03125259745657
2017,1000 туылғанға,әйелдер,Атырау,,4.397537379067723
2017,1000 туылғанға,әйелдер,Батыс Қазақстан,,4.492218835231831
2017,1000 туылғанға,әйелдер,Жамбыл,,3.0402245088868103
2017,1000 туылғанға,әйелдер,Қарағанды,,3.778677462887989
2017,1000 туылғанға,әйелдер,Қостанай,,4.804270462633451
2017,1000 туылғанға,әйелдер,Қызылорда,,3.821795151779865
2017,1000 туылғанға,әйелдер,Маңғыстау,,4.184100418410042
2017,1000 туылғанға,әйелдер,Оңтүстік Қазақстан,,4.264559677672544
2017,1000 туылғанға,әйелдер,Павлодар,,4.327505625757314
2017,1000 туылғанға,әйелдер,Солтүстік Қазақстан,,4.923413566739606
2017,1000 туылғанға,әйелдер,Шығыс Қазақстан,,3.817149241225212
2017,1000 туылғанға,әйелдер,Нұр-Сұлтан қаласы,,3.3935817041682035
2017,1000 туылғанға,әйелдер,Алматы қаласы,,3.852028956631467
2017,1000 туылғанға,әйелдер,,қала,4.224414010821069
2017,1000 туылғанға,әйелдер,Ақмола,қала,4.126984126984127
2017,1000 туылғанға,әйелдер,Ақтөбе,қала,4.6385156749840055
2017,1000 туылғанға,әйелдер,Алматы,қала,3.7180730682185583
2017,1000 туылғанға,әйелдер,Атырау,қала,4.819888381532217
2017,1000 туылғанға,әйелдер,Батыс Қазақстан,қала,6.152125279642059
2017,1000 туылғанға,әйелдер,Жамбыл,қала,4.511278195488722
2017,1000 туылғанға,әйелдер,Қарағанды,қала,3.928170594837262
2017,1000 туылғанға,әйелдер,Қостанай,қала,5.45289306270827
2017,1000 туылғанға,әйелдер,Қызылорда,қала,3.8742023701002735
2017,1000 туылғанға,әйелдер,Маңғыстау,қала,3.593890386343217
2017,1000 туылғанға,әйелдер,Оңтүстік Қазақстан,қала,4.71148755955532
2017,1000 туылғанға,әйелдер,Павлодар,қала,5.268439538384346
2017,1000 туылғанға,әйелдер,Солтүстік Қазақстан,қала,5.633802816901409
2017,1000 туылғанға,әйелдер,Шығыс Қазақстан,қала,3.3522810085993293
2017,1000 туылғанға,әйелдер,Нұр-Сұлтан қаласы,қала,3.3935817041682035
2017,1000 туылғанға,әйелдер,Алматы қаласы,қала,3.852028956631467
2017,1000 туылғанға,әйелдер,,ауыл,3.7893669602686777
2017,1000 туылғанға,әйелдер,Ақмола,ауыл,3.9327851269217016
2017,1000 туылғанға,әйелдер,Ақтөбе,ауыл,5.328005328005328
2017,1000 туылғанға,әйелдер,Алматы,ауыл,4.139628552248825
2017,1000 туылғанға,әйелдер,Атырау,ауыл,3.983071944236993
2017,1000 туылғанға,әйелдер,Батыс Қазақстан,ауыл,2.2581859239744078
2017,1000 туылғанға,әйелдер,Жамбыл,ауыл,1.997868939797549
2017,1000 туылғанға,әйелдер,Қарағанды,ауыл,3.1746031746031744
2017,1000 туылғанға,әйелдер,Қостанай,ауыл,3.8809831824062098
2017,1000 туылғанға,әйелдер,Қызылорда,ауыл,3.7735849056603774
2017,1000 туылғанға,әйелдер,Маңғыстау,ауыл,4.72376257958513
2017,1000 туылғанға,әйелдер,Оңтүстік Қазақстан,ауыл,3.82785019656528
2017,1000 туылғанға,әйелдер,Павлодар,ауыл,2.233389168062535
2017,1000 туылғанға,әйелдер,Солтүстік Қазақстан,ауыл,4.253056884635832
2017,1000 туылғанға,әйелдер,Шығыс Қазақстан,ауыл,4.639175257731959
2018,1000 туылғанға,ұлдар және қыздар,,,4.58
2018,1000 туылғанға,ұлдар және қыздар,Ақмола,,3.38
2018,1000 туылғанға,ұлдар және қыздар,Ақтөбе,,5.15
2018,1000 туылғанға,ұлдар және қыздар,Алматы,,4.15
2018,1000 туылғанға,ұлдар және қыздар,Атырау,,6.05
2018,1000 туылғанға,ұлдар және қыздар,Батыс Қазақстан,,3.98
2018,1000 туылғанға,ұлдар және қыздар,Жамбыл,,3.28
2018,1000 туылғанға,ұлдар және қыздар,Қарағанды,,4.88
2018,1000 туылғанға,ұлдар және қыздар,Қостанай,,6.19
2018,1000 туылғанға,ұлдар және қыздар,Қызылорда,,4.95
2018,1000 туылғанға,ұлдар және қыздар,Маңғыстау,,5.53
2018,1000 туылғанға,ұлдар және қыздар,Павлодар,,3.46
2018,1000 туылғанға,ұлдар және қыздар,Солтүстік Қазақстан,,6.12
2018,1000 туылғанға,ұлдар және қыздар,Түркістан,,4.14
2018,1000 туылғанға,ұлдар және қыздар,Шығыс Қазақстан,,4.94
2018,1000 туылғанға,ұлдар және қыздар,Нұр-Сұлтан қаласы,,3.43
2018,1000 туылғанға,ұлдар және қыздар,Алматы қаласы,,5.74
2018,1000 туылғанға,ұлдар және қыздар,Шымкент қаласы,,4.74
2018,1000 туылғанға,ұлдар және қыздар,,қала,4.89
2018,1000 туылғанға,ұлдар және қыздар,Ақмола,қала,4.5
2018,1000 туылғанға,ұлдар және қыздар,Ақтөбе,қала,5.45
2018,1000 туылғанға,ұлдар және қыздар,Алматы,қала,4.0
2018,1000 туылғанға,ұлдар және қыздар,Атырау,қала,5.51
2018,1000 туылғанға,ұлдар және қыздар,Батыс Қазақстан,қала,3.81
2018,1000 туылғанға,ұлдар және қыздар,Жамбыл,қала,3.93
2018,1000 туылғанға,ұлдар және қыздар,Қарағанды,қала,5.21
2018,1000 туылғанға,ұлдар және қыздар,Қостанай,қала,6.3
2018,1000 туылғанға,ұлдар және қыздар,Қызылорда,қала,6.47
2018,1000 туылғанға,ұлдар және қыздар,Маңғыстау,қала,5.69
2018,1000 туылғанға,ұлдар және қыздар,Павлодар,қала,4.09
2018,1000 туылғанға,ұлдар және қыздар,Солтүстік Қазақстан,қала,7.01
2018,1000 туылғанға,ұлдар және қыздар,Түркістан,қала,4.08
2018,1000 туылғанға,ұлдар және қыздар,Шығыс Қазақстан,қала,5.63
2018,1000 туылғанға,ұлдар және қыздар,Нұр-Сұлтан қаласы,қала,3.43
2018,1000 туылғанға,ұлдар және қыздар,Алматы қаласы,қала,5.74
2018,1000 туылғанға,ұлдар және қыздар,Шымкент қаласы,қала,4.74
2018,1000 туылғанға,ұлдар және қыздар,,ауыл,4.13
2018,1000 туылғанға,ұлдар және қыздар,Ақмола,ауыл,2.17
2018,1000 туылғанға,ұлдар және қыздар,Ақтөбе,ауыл,4.27
2018,1000 туылғанға,ұлдар және қыздар,Алматы,ауыл,4.19
2018,1000 туылғанға,ұлдар және қыздар,Атырау,ауыл,6.68
2018,1000 туылғанға,ұлдар және қыздар,Батыс Қазақстан,ауыл,4.22
2018,1000 туылғанға,ұлдар және қыздар,Жамбыл,ауыл,2.81
2018,1000 туылғанға,ұлдар және қыздар,Қарағанды,ауыл,3.55
2018,1000 туылғанға,ұлдар және қыздар,Қостанай,ауыл,6.04
2018,1000 туылғанға,ұлдар және қыздар,Қызылорда,ауыл,3.53
2018,1000 туылғанға,ұлдар және қыздар,Маңғыстау,ауыл,5.4
2018,1000 туылғанға,ұлдар және қыздар,Павлодар,ауыл,1.97
2018,1000 туылғанға,ұлдар және қыздар,Солтүстік Қазақстан,ауыл,5.24
2018,1000 туылғанға,ұлдар және қыздар,Түркістан,ауыл,4.16
2018,1000 туылғанға,ұлдар және қыздар,Шығыс Қазақстан,ауыл,3.66
2018,1000 туылғанға,ерлер,,,5.32
2018,1000 туылғанға,ерлер,Ақмола,,3.45
2018,1000 туылғанға,ерлер,Ақтөбе,,5.66
2018,1000 туылғанға,ерлер,Алматы,,4.8
2018,1000 туылғанға,ерлер,Атырау,,8.05
2018,1000 туылғанға,ерлер,Батыс Қазақстан,,5.06
2018,1000 туылғанға,ерлер,Жамбыл,,4.15
2018,1000 туылғанға,ерлер,Қарағанды,,6.01
2018,1000 туылғанға,ерлер,Қостанай,,7.23
2018,1000 туылғанға,ерлер,Қызылорда,,6.15
2018,1000 туылғанға,ерлер,Маңғыстау,,5.89
2018,1000 туылғанға,ерлер,Павлодар,,3.64
2018,1000 туылғанға,ерлер,Солтүстік Қазақстан,,7.28
2018,1000 туылғанға,ерлер,Түркістан,,4.84
2018,1000 туылғанға,ерлер,Шығыс Қазақстан,,5.9
2018,1000 туылғанға,ерлер,Нұр-Сұлтан қаласы,,4.07
2018,1000 туылғанға,ерлер,Алматы қаласы,,6.13
2018,1000 туылғанға,ерлер,Шымкент қаласы,,5.11
2018,1000 туылғанға,ерлер,,қала,5.62
2018,1000 туылғанға,ерлер,Ақмола,қала,4.46
2018,1000 туылғанға,ерлер,Ақтөбе,қала,6.76
2018,1000 туылғанға,ерлер,Алматы,қала,4.39
2018,1000 туылғанға,ерлер,Атырау,қала,6.05
2018,1000 туылғанға,ерлер,Батыс Қазақстан,қала,5.4
2018,1000 туылғанға,ерлер,Жамбыл,қала,5.24
2018,1000 туылғанға,ерлер,Қарағанды,қала,6.5
2018,1000 туылғанға,ерлер,Қостанай,қала,7.85
2018,1000 туылғанға,ерлер,Қызылорда,қала,8.22
2018,1000 туылғанға,ерлер,Маңғыстау,қала,5.93
2018,1000 туылғанға,ерлер,Павлодар,қала,4.02
2018,1000 туылғанға,ерлер,Солтүстік Қазақстан,қала,7.07
2018,1000 туылғанға,ерлер,Түркістан,қала,4.26
2018,1000 туылғанға,ерлер,Шығыс Қазақстан,қала,6.99
2018,1000 туылғанға,ерлер,Нұр-Сұлтан қаласы,қала,4.07
2018,1000 туылғанға,ерлер,Алматы қаласы,қала,6.13
2018,1000 туылғанға,ерлер,Шымкент қаласы,қала,5.11
2018,1000 туылғанға,ерлер,,ауыл,4.88
2018,1000 туылғанға,ерлер,Ақмола,ауыл,2.32
2018,1000 туылғанға,ерлер,Ақтөбе,ауыл,2.38
2018,1000 туылғанға,ерлер,Алматы,ауыл,4.94
2018,1000 туылғанға,ерлер,Атырау,ауыл,10.44
2018,1000 туылғанға,ерлер,Батыс Қазақстан,ауыл,4.59
2018,1000 туылғанға,ерлер,Жамбыл,ауыл,3.35
2018,1000 туылғанға,ерлер,Қарағанды,ауыл,3.94
2018,1000 туылғанға,ерлер,Қостанай,ауыл,6.38
2018,1000 туылғанға,ерлер,Қызылорда,ауыл,4.15
2018,1000 туылғанға,ерлер,Маңғыстау,ауыл,5.86
2018,1000 туылғанға,ерлер,Павлодар,ауыл,2.76
2018,1000 туылғанға,ерлер,Солтүстік Қазақстан,ауыл,7.48
2018,1000 туылғанға,ерлер,Түркістан,ауыл,5.04
2018,1000 туылғанға,ерлер,Шығыс Қазақстан,ауыл,3.82
2018,1000 туылғанға,әйелдер,,,3.79
2018,1000 туылғанға,әйелдер,Ақмола,,3.31
2018,1000 туылғанға,әйелдер,Ақтөбе,,4.61
2018,1000 туылғанға,әйелдер,Алматы,,3.46
2018,1000 туылғанға,әйелдер,Атырау,,3.9
2018,1000 туылғанға,әйелдер,Батыс Қазақстан,,2.84
2018,1000 туылғанға,әйелдер,Жамбыл,,2.36
2018,1000 туылғанға,әйелдер,Қарағанды,,3.65
2018,1000 туылғанға,әйелдер,Қостанай,,5.1
2018,1000 туылғанға,әйелдер,Қызылорда,,3.67
2018,1000 туылғанға,әйелдер,Маңғыстау,,5.14
2018,1000 туылғанға,әйелдер,Павлодар,,3.27
2018,1000 туылғанға,әйелдер,Солтүстік Қазақстан,,4.88
2018,1000 туылғанға,әйелдер,Түркістан,,3.39
2018,1000 туылғанға,әйелдер,Шығыс Қазақстан,,3.91
2018,1000 туылғанға,әйелдер,Нұр-Сұлтан қаласы,,2.75
2018,1000 туылғанға,әйелдер,Алматы қаласы,,5.34
2018,1000 туылғанға,әйелдер,Шымкент қаласы,,4.34
2018,1000 туылғанға,әйелдер,,қала,4.1
2018,1000 туылғанға,әйелдер,Ақмола,қала,4.55
2018,1000 туылғанға,әйелдер,Ақтөбе,қала,4.06
2018,1000 туылғанға,әйелдер,Алматы,қала,3.6
2018,1000 туылғанға,әйелдер,Атырау,қала,4.94
2018,1000 туылғанға,әйелдер,Батыс Қазақстан,қала,2.15
2018,1000 туылғанға,әйелдер,Жамбыл,қала,2.52
2018,1000 туылғанға,әйелдер,Қарағанды,қала,3.77
2018,1000 туылғанға,әйелдер,Қостанай,қала,4.72
2018,1000 туылғанға,әйелдер,Қызылорда,қала,4.54
2018,1000 туылғанға,әйелдер,Маңғыстау,қала,5.44
2018,1000 туылғанға,әйелдер,Павлодар,қала,4.17
2018,1000 туылғанға,әйелдер,Солтүстік Қазақстан,қала,6.94
2018,1000 туылғанға,әйелдер,Түркістан,қала,3.89
2018,1000 туылғанға,әйелдер,Шығыс Қазақстан,қала,4.14
2018,1000 туылғанға,әйелдер,Нұр-Сұлтан қаласы,қала,2.75
2018,1000 туылғанға,әйелдер,Алматы қаласы,қала,5.34
2018,1000 туылғанға,әйелдер,Шымкент қаласы,қала,4.34
2018,1000 туылғанға,әйелдер,,ауыл,3.33
2018,1000 туылғанға,әйелдер,Ақмола,ауыл,2.02
2018,1000 туылғанға,әйелдер,Ақтөбе,ауыл,6.27
2018,1000 туылғанға,әйелдер,Алматы,ауыл,3.41
2018,1000 туылғанға,әйелдер,Атырау,ауыл,2.66
2018,1000 туылғанға,әйелдер,Батыс Қазақстан,ауыл,3.81
2018,1000 туылғанға,әйелдер,Жамбыл,ауыл,2.24
2018,1000 туылғанға,әйелдер,Қарағанды,ауыл,3.14
2018,1000 туылғанға,әйелдер,Қостанай,ауыл,5.66
2018,1000 туылғанға,әйелдер,Қызылорда,ауыл,2.88
2018,1000 туылғанға,әйелдер,Маңғыстау,ауыл,4.9
2018,1000 туылғанға,әйелдер,Павлодар,ауыл,1.15
2018,1000 туылғанға,әйелдер,Солтүстік Қазақстан,ауыл,2.85
2018,1000 туылғанға,әйелдер,Түркістан,ауыл,3.21
2018,1000 туылғанға,әйелдер,Шығыс Қазақстан,ауыл,3.48
2019,1000 туылғанға,ұлдар және қыздар,,,4.807238199398474
2019,1000 туылғанға,ұлдар және қыздар,Ақмола,,4.4027721157766
2019,1000 туылғанға,ұлдар және қыздар,Ақтөбе,,5.56287512809252
2019,1000 туылғанға,ұлдар және қыздар,Алматы,,4.415666706269058
2019,1000 туылғанға,ұлдар және қыздар,Атырау,,7.950530035335689
2019,1000 туылғанға,ұлдар және қыздар,Батыс Қазақстан,,4.722010662604722
2019,1000 туылғанға,ұлдар және қыздар,Жамбыл,,4.8444953958803305
2019,1000 туылғанға,ұлдар және қыздар,Қарағанды,,5.513588608144482
2019,1000 туылғанға,ұлдар және қыздар,Қостанай,,6.114605171208945
2019,1000 туылғанға,ұлдар және қыздар,Қызылорда,,5.013697214038352
2019,1000 туылғанға,ұлдар және қыздар,Маңғыстау,,5.572119849455008
2019,1000 туылғанға,ұлдар және қыздар,Павлодар,,3.8068870046720886
2019,1000 туылғанға,ұлдар және қыздар,Солтүстік Қазақстан,,5.09313154831199
2019,1000 туылғанға,ұлдар және қыздар,Түркістан,,3.5164519717248552
2019,1000 туылғанға,ұлдар және қыздар,Шығыс Қазақстан,,5.170678136725542
2019,1000 туылғанға,ұлдар және қыздар,Нұр-Сұлтан қаласы,,3.13195991091314
2019,1000 туылғанға,ұлдар және қыздар,Алматы қаласы,,4.751078465663985
2019,1000 туылғанға,ұлдар және қыздар,Шымкент қаласы,,5.8153792257838495
2019,1000 туылғанға,ұлдар және қыздар,,қала,5.261048201222567
2019,1000 туылғанға,ұлдар және қыздар,Ақмола,қала,5.10519801980198
2019,1000 туылғанға,ұлдар және қыздар,Ақтөбе,қала,5.462348809988295
2019,1000 туылғанға,ұлдар және қыздар,Алматы,қала,5.761186962354984
2019,1000 туылғанға,ұлдар және қыздар,Атырау,қала,8.214619943849433
2019,1000 туылғанға,ұлдар және қыздар,Батыс Қазақстан,қала,5.055208194758547
2019,1000 туылғанға,ұлдар және қыздар,Жамбыл,қала,6.530958439355386
2019,1000 туылғанға,ұлдар және қыздар,Қарағанды,қала,6.099221260142678
2019,1000 туылғанға,ұлдар және қыздар,Қостанай,қала,5.916326243132835
2019,1000 туылғанға,ұлдар және қыздар,Қызылорда,қала,4.786182499219644
2019,1000 туылғанға,ұлдар және қыздар,Маңғыстау,қала,7.252508159071679
2019,1000 туылғанға,ұлдар және қыздар,Павлодар,қала,4.542664211172498
2019,1000 туылғанға,ұлдар және қыздар,Солтүстік Қазақстан,қала,5.899705014749262
2019,1000 туылғанға,ұлдар және қыздар,Түркістан,қала,4.017886073488432
2019,1000 туылғанға,ұлдар және қыздар,Шығыс Қазақстан,қала,5.509252719310637
2019,1000 туылғанға,ұлдар және қыздар,Нұр-Сұлтан қаласы,қала,3.13195991091314
2019,1000 туылғанға,ұлдар және қыздар,Алматы қаласы,қала,4.751078465663985
2019,1000 туылғанға,ұлдар және қыздар,Шымкент қаласы,қала,5.8153792257838495
2019,1000 туылғанға,ұлдар және қыздар,,ауыл,4.139693146780989
