Year,UNIT_MEASURE,SERIES,Регионы,Value
2014,млн.м3,Запасы наземной биомассы в лесах,Павлодарская,27.0
2014,млн.м3,Запасы наземной биомассы в лесах,Северо-Казахстанская,52.0
2014,млн.м3,Запасы наземной биомассы в лесах,Туркестанская,3.1
2014,млн.м3,Запасы наземной биомассы в лесах,Восточно-Казахстанская,204.6
2014,процент,Изменение чистой площади лесов,,33.100000000000364
2014,процент,Изменение чистой площади лесов,Акмолинская,0.0999999999999659
2014,процент,Изменение чистой площади лесов,Актюбинская,0.5
2014,процент,Изменение чистой площади лесов,Алматинская,1.7999999999999543
2014,процент,Изменение чистой площади лесов,Атырауская,0.0
2014,процент,Изменение чистой площади лесов,Западно-Казахстанская,-0.0999999999999943
2014,процент,Изменение чистой площади лесов,Жымбылская,5.099999999999909
2014,процент,Изменение чистой площади лесов,Карагандинская,0.200000000000017
2014,процент,Изменение чистой площади лесов,Костанайская,5.900000000000006
2014,процент,Изменение чистой площади лесов,Кызылординская,8.0
2014,процент,Изменение чистой площади лесов,Мангистауская,0.0
2014,процент,Изменение чистой площади лесов,Павлодарская,2.6
2014,процент,Изменение чистой площади лесов,Северо-Казахстанская,2.6000000000000227
2014,процент,Изменение чистой площади лесов,Туркестанская,2.599999999999909
2014,процент,Изменение чистой площади лесов,Восточно-Казахстанская,3.900000000000091
2014,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",,12627.0
2014,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Акмолинская,379.4
2014,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Актюбинская,50.3
2014,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Алматинская,1856.2
2014,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Атырауская,16.4
2014,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Западно-Казахстанская,106.0
2014,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Жымбылская,2236.1
2014,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Карагандинская,155.8
2014,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Костанайская,234.9
2014,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Кызылординская,3063.0
2014,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Мангистауская,122.4
2014,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Павлодарская,253.1
2014,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Северо-Казахстанская,531.9
2014,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Туркестанская,1616.8
2014,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Восточно-Казахстанская,2004.7
2014,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",,12627.0
2014,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Акмолинская,379.4
2014,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Актюбинская,50.3
2014,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Алматинская,1856.2
2014,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Атырауская,16.4
2014,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Западно-Казахстанская,106.0
2014,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Жымбылская,2236.1
2014,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Карагандинская,155.8
2014,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Костанайская,234.9
2014,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Кызылординская,3063.0
2014,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Мангистауская,122.4
2014,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Павлодарская,253.1
2014,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Северо-Казахстанская,531.9
2014,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Туркестанская,1616.8
2014,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Восточно-Казахстанская,2004.7
2015,тыс.гектар,"Площадь территории, покрытой лесом",,12652.4
2015,тыс.гектар,"Площадь территории, покрытой лесом",Акмолинская,380.3
2015,тыс.гектар,"Площадь территории, покрытой лесом",Актюбинская,51.6
2015,тыс.гектар,"Площадь территории, покрытой лесом",Алматинская,1870.6
2015,тыс.гектар,"Площадь территории, покрытой лесом",Атырауская,16.5
2015,тыс.гектар,"Площадь территории, покрытой лесом",Западно-Казахстанская,103.9
2015,тыс.гектар,"Площадь территории, покрытой лесом",Жымбылская,2240.6
2015,тыс.гектар,"Площадь территории, покрытой лесом",Карагандинская,153.3
2015,тыс.гектар,"Площадь территории, покрытой лесом",Костанайская,236.4
2015,тыс.гектар,"Площадь территории, покрытой лесом",Кызылординская,3059.1
2015,тыс.гектар,"Площадь территории, покрытой лесом",Мангистауская,122.4
2015,тыс.гектар,"Площадь территории, покрытой лесом",Павлодарская,254.5
2015,тыс.гектар,"Площадь территории, покрытой лесом",Северо-Казахстанская,534.0
2015,тыс.гектар,"Площадь территории, покрытой лесом",Туркестанская,1623.7
2015,тыс.гектар,"Площадь территории, покрытой лесом",Восточно-Казахстанская,2005.3
2015,млн.м3,Запасы наземной биомассы в лесах,,412.2
2015,млн.м3,Запасы наземной биомассы в лесах,Акмолинская,45.4
2015,млн.м3,Запасы наземной биомассы в лесах,Актюбинская,1.1
2015,млн.м3,Запасы наземной биомассы в лесах,Алматинская,40.7
2015,млн.м3,Запасы наземной биомассы в лесах,Атырауская,0.5
2015,млн.м3,Запасы наземной биомассы в лесах,Западно-Казахстанская,8.3
2015,млн.м3,Запасы наземной биомассы в лесах,Жымбылская,3.4
2015,млн.м3,Запасы наземной биомассы в лесах,Карагандинская,4.6
2015,млн.м3,Запасы наземной биомассы в лесах,Костанайская,15.5
2015,млн.м3,Запасы наземной биомассы в лесах,Кызылординская,5.9
2015,млн.м3,Запасы наземной биомассы в лесах,Мангистауская,0.1
2015,млн.м3,Запасы наземной биомассы в лесах,Павлодарская,27.0
2015,млн.м3,Запасы наземной биомассы в лесах,Северо-Казахстанская,52.0
2015,млн.м3,Запасы наземной биомассы в лесах,Туркестанская,3.1
2015,млн.м3,Запасы наземной биомассы в лесах,Восточно-Казахстанская,204.6
2015,процент,Изменение чистой площади лесов,,25.39999999999964
2015,процент,Изменение чистой площади лесов,Акмолинская,0.9000000000000341
2015,процент,Изменение чистой площади лесов,Актюбинская,1.3000000000000045
2015,процент,Изменение чистой площади лесов,Алматинская,14.399999999999864
2015,процент,Изменение чистой площади лесов,Атырауская,0.1000000000000014
2015,процент,Изменение чистой площади лесов,Западно-Казахстанская,-2.0999999999999943
2015,процент,Изменение чистой площади лесов,Жымбылская,4.5
2015,процент,Изменение чистой площади лесов,Карагандинская,-2.5
2015,процент,Изменение чистой площади лесов,Костанайская,1.5
2015,процент,Изменение чистой площади лесов,Кызылординская,-3.900000000000091
2015,процент,Изменение чистой площади лесов,Мангистауская,0.0
2015,процент,Изменение чистой площади лесов,Павлодарская,1.4000000000000057
2015,процент,Изменение чистой площади лесов,Северо-Казахстанская,2.1000000000000227
2015,процент,Изменение чистой площади лесов,Туркестанская,6.900000000000091
2015,процент,Изменение чистой площади лесов,Восточно-Казахстанская,0.599999999999909
2015,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",,12652.4
2015,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Акмолинская,380.3
2015,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Актюбинская,51.6
2015,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Алматинская,1870.6
2015,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Атырауская,16.5
2015,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Западно-Казахстанская,103.9
2015,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Жымбылская,2240.6
2015,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Карагандинская,153.3
2015,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Костанайская,236.4
2015,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Кызылординская,3059.1
2015,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Мангистауская,122.4
2015,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Павлодарская,254.5
2015,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Северо-Казахстанская,534.0
2015,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Туркестанская,1623.7
2015,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Восточно-Казахстанская,2005.3
2015,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",,12652.4
2015,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Акмолинская,380.3
2015,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Актюбинская,51.6
2015,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Алматинская,1870.6
2015,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Атырауская,16.5
2015,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Западно-Казахстанская,103.9
2015,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Жымбылская,2240.6
2015,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Карагандинская,153.3
2015,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Костанайская,236.4
2015,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Кызылординская,3059.1
2015,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Мангистауская,122.4
2015,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Павлодарская,254.5
2015,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Северо-Казахстанская,534.0
2015,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Туркестанская,1623.7
2015,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Восточно-Казахстанская,2005.3
2016,тыс.гектар,"Площадь территории, покрытой лесом",,12706.8
2016,тыс.гектар,"Площадь территории, покрытой лесом",Акмолинская,382.1
2016,тыс.гектар,"Площадь территории, покрытой лесом",Актюбинская,51.7
2016,тыс.гектар,"Площадь территории, покрытой лесом",Алматинская,1882.3
2016,тыс.гектар,"Площадь территории, покрытой лесом",Атырауская,16.5
2016,тыс.гектар,"Площадь территории, покрытой лесом",Западно-Казахстанская,106.0
2016,тыс.гектар,"Площадь территории, покрытой лесом",Жымбылская,2240.7
2016,тыс.гектар,"Площадь территории, покрытой лесом",Карагандинская,153.3
2016,тыс.гектар,"Площадь территории, покрытой лесом",Костанайская,238.2
2016,тыс.гектар,"Площадь территории, покрытой лесом",Кызылординская,3080.3
2016,тыс.гектар,"Площадь территории, покрытой лесом",Мангистауская,122.4
2016,тыс.гектар,"Площадь территории, покрытой лесом",Павлодарская,257.1
2016,тыс.гектар,"Площадь территории, покрытой лесом",Северо-Казахстанская,535.6
2016,тыс.гектар,"Площадь территории, покрытой лесом",Туркестанская,1630.1
2016,тыс.гектар,"Площадь территории, покрытой лесом",Восточно-Казахстанская,2010.3
2016,млн.м3,Запасы наземной биомассы в лесах,,412.2
2016,млн.м3,Запасы наземной биомассы в лесах,Акмолинская,45.4
2016,млн.м3,Запасы наземной биомассы в лесах,Актюбинская,1.1
2016,млн.м3,Запасы наземной биомассы в лесах,Алматинская,40.7
2016,млн.м3,Запасы наземной биомассы в лесах,Атырауская,0.5
2016,млн.м3,Запасы наземной биомассы в лесах,Западно-Казахстанская,8.3
2016,млн.м3,Запасы наземной биомассы в лесах,Жымбылская,3.4
2016,млн.м3,Запасы наземной биомассы в лесах,Карагандинская,4.6
2016,млн.м3,Запасы наземной биомассы в лесах,Костанайская,15.5
2016,млн.м3,Запасы наземной биомассы в лесах,Кызылординская,5.9
2016,млн.м3,Запасы наземной биомассы в лесах,Мангистауская,0.1
2016,млн.м3,Запасы наземной биомассы в лесах,Павлодарская,27.0
2016,млн.м3,Запасы наземной биомассы в лесах,Северо-Казахстанская,52.0
2016,млн.м3,Запасы наземной биомассы в лесах,Туркестанская,3.1
2016,млн.м3,Запасы наземной биомассы в лесах,Восточно-Казахстанская,204.6
2016,процент,Изменение чистой площади лесов,,54.39999999999964
2016,процент,Изменение чистой площади лесов,Акмолинская,1.8000000000000114
2016,процент,Изменение чистой площади лесов,Актюбинская,0.1000000000000014
2016,процент,Изменение чистой площади лесов,Алматинская,11.700000000000044
2016,процент,Изменение чистой площади лесов,Атырауская,0.0
2016,процент,Изменение чистой площади лесов,Западно-Казахстанская,2.0999999999999943
2016,процент,Изменение чистой площади лесов,Жымбылская,0.099999999999909
2016,процент,Изменение чистой площади лесов,Карагандинская,0.0
2016,процент,Изменение чистой площади лесов,Костанайская,1.8
2016,процент,Изменение чистой площади лесов,Кызылординская,21.200000000000276
2016,процент,Изменение чистой площади лесов,Мангистауская,0.0
2016,процент,Изменение чистой площади лесов,Павлодарская,2.6000000000000227
2016,процент,Изменение чистой площади лесов,Северо-Казахстанская,1.6000000000000227
2016,процент,Изменение чистой площади лесов,Туркестанская,6.399999999999864
2016,процент,Изменение чистой площади лесов,Восточно-Казахстанская,5.0
2016,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",,12706.8
2016,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Акмолинская,382.1
2016,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Актюбинская,51.7
2016,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Алматинская,1882.3
2016,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Атырауская,16.5
2016,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Западно-Казахстанская,106.0
2016,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Жымбылская,2240.7
2016,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Карагандинская,153.3
2016,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Костанайская,238.2
2016,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Кызылординская,3080.3
2016,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Мангистауская,122.4
2016,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Павлодарская,257.1
2016,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Северо-Казахстанская,535.6
2016,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Туркестанская,1630.1
2016,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Восточно-Казахстанская,2010.3
2016,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",,12706.8
2016,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Акмолинская,382.1
2016,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Актюбинская,51.7
2016,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Алматинская,1882.3
2016,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Атырауская,16.5
2016,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Западно-Казахстанская,106.0
2016,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Жымбылская,2240.7
2016,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Карагандинская,153.3
2016,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Костанайская,238.2
2016,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Кызылординская,3080.3
2016,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Мангистауская,122.4
2016,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Павлодарская,257.1
2016,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Северо-Казахстанская,535.6
2016,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Туркестанская,1630.1
2016,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Восточно-Казахстанская,2010.3
2017,тыс.гектар,"Площадь территории, покрытой лесом",,12903.5
2017,тыс.гектар,"Площадь территории, покрытой лесом",Акмолинская,382.1
2017,тыс.гектар,"Площадь территории, покрытой лесом",Актюбинская,51.9
2017,тыс.гектар,"Площадь территории, покрытой лесом",Алматинская,1928.7
2017,тыс.гектар,"Площадь территории, покрытой лесом",Атырауская,16.6
2017,тыс.гектар,"Площадь территории, покрытой лесом",Западно-Казахстанская,91.2
2017,тыс.гектар,"Площадь территории, покрытой лесом",Жымбылская,2361.3
2017,тыс.гектар,"Площадь территории, покрытой лесом",Карагандинская,153.5
2017,тыс.гектар,"Площадь территории, покрытой лесом",Костанайская,240.0
2017,тыс.гектар,"Площадь территории, покрытой лесом",Кызылординская,3103.2
2017,тыс.гектар,"Площадь территории, покрытой лесом",Мангистауская,125.1
2017,тыс.гектар,"Площадь территории, покрытой лесом",Павлодарская,258.4
2017,тыс.гектар,"Площадь территории, покрытой лесом",Северо-Казахстанская,537.2
2017,тыс.гектар,"Площадь территории, покрытой лесом",Туркестанская,1639.2
2017,тыс.гектар,"Площадь территории, покрытой лесом",Восточно-Казахстанская,2015.3
2017,млн.м3,Запасы наземной биомассы в лесах,,421.8
2017,млн.м3,Запасы наземной биомассы в лесах,Акмолинская,44.7
2017,млн.м3,Запасы наземной биомассы в лесах,Актюбинская,1.1
2017,млн.м3,Запасы наземной биомассы в лесах,Алматинская,49.4
2017,млн.м3,Запасы наземной биомассы в лесах,Атырауская,0.5
2017,млн.м3,Запасы наземной биомассы в лесах,Западно-Казахстанская,7.7
2017,млн.м3,Запасы наземной биомассы в лесах,Жымбылская,3.4
2017,млн.м3,Запасы наземной биомассы в лесах,Карагандинская,5.5
2017,млн.м3,Запасы наземной биомассы в лесах,Костанайская,17.3
2017,млн.м3,Запасы наземной биомассы в лесах,Кызылординская,5.9
2017,млн.м3,Запасы наземной биомассы в лесах,Мангистауская,0.1
2017,млн.м3,Запасы наземной биомассы в лесах,Павлодарская,26.9
2017,млн.м3,Запасы наземной биомассы в лесах,Северо-Казахстанская,49.6
2017,млн.м3,Запасы наземной биомассы в лесах,Туркестанская,3.2
2017,млн.м3,Запасы наземной биомассы в лесах,Восточно-Казахстанская,206.5
2017,процент,Изменение чистой площади лесов,,196.70000000000076
2017,процент,Изменение чистой площади лесов,Акмолинская,0.0
2017,процент,Изменение чистой площади лесов,Актюбинская,0.1999999999999957
2017,процент,Изменение чистой площади лесов,Алматинская,46.40000000000009
2017,процент,Изменение чистой площади лесов,Атырауская,0.1000000000000014
2017,процент,Изменение чистой площади лесов,Западно-Казахстанская,-14.799999999999995
2017,процент,Изменение чистой площади лесов,Жымбылская,120.60000000000036
2017,процент,Изменение чистой площади лесов,Карагандинская,0.1999999999999886
2017,процент,Изменение чистой площади лесов,Костанайская,1.8000000000000114
2017,процент,Изменение чистой площади лесов,Кызылординская,22.89999999999964
2017,процент,Изменение чистой площади лесов,Мангистауская,2.6999999999999886
2017,процент,Изменение чистой площади лесов,Павлодарская,1.2999999999999543
2017,процент,Изменение чистой площади лесов,Северо-Казахстанская,1.6000000000000227
2017,процент,Изменение чистой площади лесов,Туркестанская,9.100000000000136
2017,процент,Изменение чистой площади лесов,Восточно-Казахстанская,5.0
2017,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",,12903.5
2017,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Акмолинская,382.1
2017,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Актюбинская,51.9
2017,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Алматинская,1928.7
2017,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Атырауская,16.6
2017,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Западно-Казахстанская,91.2
2017,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Жымбылская,2361.3
2017,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Карагандинская,153.5
2017,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Костанайская,240.0
2017,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Кызылординская,3103.2
2017,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Мангистауская,125.1
2017,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Павлодарская,258.4
2017,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Северо-Казахстанская,537.2
2017,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Туркестанская,1639.2
2017,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Восточно-Казахстанская,2015.3
2017,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",,12903.5
2017,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Акмолинская,382.1
2017,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Актюбинская,51.9
2017,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Алматинская,1928.7
2017,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Атырауская,16.6
2017,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Западно-Казахстанская,91.2
2017,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Жымбылская,2361.3
2017,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Карагандинская,153.5
2017,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Костанайская,240.0
2017,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Кызылординская,3103.2
2017,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Мангистауская,125.1
2017,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Павлодарская,258.4
2017,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Северо-Казахстанская,537.2
2017,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Туркестанская,1639.2
2017,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Восточно-Казахстанская,2015.3
2018,тыс.гектар,"Площадь территории, покрытой лесом",,12933.1
2018,тыс.гектар,"Площадь территории, покрытой лесом",Акмолинская,383.8
2018,тыс.гектар,"Площадь территории, покрытой лесом",Актюбинская,52.5
2018,тыс.гектар,"Площадь территории, покрытой лесом",Алматинская,1949.5
2018,тыс.гектар,"Площадь территории, покрытой лесом",Атырауская,18.7
2018,тыс.гектар,"Площадь территории, покрытой лесом",Западно-Казахстанская,91.1
2018,тыс.гектар,"Площадь территории, покрытой лесом",Жымбылская,2323.1
2018,тыс.гектар,"Площадь территории, покрытой лесом",Карагандинская,153.6
2018,тыс.гектар,"Площадь территории, покрытой лесом",Костанайская,241.3
2018,тыс.гектар,"Площадь территории, покрытой лесом",Кызылординская,3118.9
2018,тыс.гектар,"Площадь территории, покрытой лесом",Мангистауская,125.2
2018,тыс.гектар,"Площадь территории, покрытой лесом",Павлодарская,261.6
2018,тыс.гектар,"Площадь территории, покрытой лесом",Северо-Казахстанская,538.5
2018,тыс.гектар,"Площадь территории, покрытой лесом",Туркестанская,1654.4
2018,тыс.гектар,"Площадь территории, покрытой лесом",Восточно-Казахстанская,2020.9
2018,млн.м3,Запасы наземной биомассы в лесах,,428.6
2018,млн.м3,Запасы наземной биомассы в лесах,Акмолинская,45.5
2018,млн.м3,Запасы наземной биомассы в лесах,Актюбинская,1.2
2018,млн.м3,Запасы наземной биомассы в лесах,Алматинская,50.6
2018,млн.м3,Запасы наземной биомассы в лесах,Атырауская,0.4
2018,млн.м3,Запасы наземной биомассы в лесах,Западно-Казахстанская,7.9
2018,млн.м3,Запасы наземной биомассы в лесах,Жымбылская,3.6
2018,млн.м3,Запасы наземной биомассы в лесах,Карагандинская,5.6
2018,млн.м3,Запасы наземной биомассы в лесах,Костанайская,17.5
2018,млн.м3,Запасы наземной биомассы в лесах,Кызылординская,6.2
2018,млн.м3,Запасы наземной биомассы в лесах,Мангистауская,0.1
2018,млн.м3,Запасы наземной биомассы в лесах,Павлодарская,27.4
2018,млн.м3,Запасы наземной биомассы в лесах,Северо-Казахстанская,50.2
2018,млн.м3,Запасы наземной биомассы в лесах,Туркестанская,3.3
2018,млн.м3,Запасы наземной биомассы в лесах,Восточно-Казахстанская,209.3
2018,процент,Изменение чистой площади лесов,,29.600000000000364
2018,процент,Изменение чистой площади лесов,Акмолинская,1.6999999999999886
2018,процент,Изменение чистой площади лесов,Актюбинская,0.6000000000000014
2018,процент,Изменение чистой площади лесов,Алматинская,20.799999999999955
2018,процент,Изменение чистой площади лесов,Атырауская,2.099999999999998
2018,процент,Изменение чистой площади лесов,Западно-Казахстанская,-0.1000000000000085
2018,процент,Изменение чистой площади лесов,Жымбылская,-38.20000000000027
2018,процент,Изменение чистой площади лесов,Карагандинская,0.0999999999999943
2018,процент,Изменение чистой площади лесов,Костанайская,1.3000000000000114
2018,процент,Изменение чистой площади лесов,Кызылординская,15.700000000000273
2018,процент,Изменение чистой площади лесов,Мангистауская,0.1000000000000085
2018,процент,Изменение чистой площади лесов,Павлодарская,3.200000000000045
2018,процент,Изменение чистой площади лесов,Северо-Казахстанская,1.2999999999999543
2018,процент,Изменение чистой площади лесов,Туркестанская,15.200000000000044
2018,процент,Изменение чистой площади лесов,Восточно-Казахстанская,5.600000000000136
2018,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",,12933.1
2018,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Акмолинская,383.8
2018,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Актюбинская,52.5
2018,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Алматинская,1949.5
2018,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Атырауская,18.7
