Year,UNIT_MEASURE,SERIES,Регионы,Value
2014,тыс.тенге,техногенного характера,Восточно-Казахстанская,14300.0
2014,тыс.тенге,техногенного характера,г_Нур-Султан,0.0
2014,тыс.тенге,техногенного характера,г_Алматы,125613.0
2014,тыс.тенге,техногенного характера,г_Шымкент,398067.0
2015,тыс.тенге,природного характера,,4330016.016000001
2015,тыс.тенге,природного характера,Акмолинская,14285.0
2015,тыс.тенге,природного характера,Актюбинская,0.0
2015,тыс.тенге,природного характера,Алматинская,124.0
2015,тыс.тенге,природного характера,Атырауская,103683.7
2015,тыс.тенге,природного характера,Западно-Казахстанская,103906.816
2015,тыс.тенге,природного характера,Жымбылская,2.1
2015,тыс.тенге,природного характера,Карагандинская,3765011.0
2015,тыс.тенге,природного характера,Костанайская,0.0
2015,тыс.тенге,природного характера,Кызылординская,35182.0
2015,тыс.тенге,природного характера,Мангистауская,10332.2
2015,тыс.тенге,природного характера,Павлодарская,71709.1
2015,тыс.тенге,природного характера,Северо-Казахстанская,0.1
2015,тыс.тенге,природного характера,Туркестанская,0.0
2015,тыс.тенге,природного характера,Восточно-Казахстанская,220900.0
2015,тыс.тенге,природного характера,г_Нур-Султан,4855.0
2015,тыс.тенге,природного характера,г_Алматы,0.0
2015,тыс.тенге,природного характера,г_Шымкент,25.0
2015,тыс.тенге,техногенного характера,,766681.0
2015,тыс.тенге,техногенного характера,Акмолинская,0.0
2015,тыс.тенге,техногенного характера,Актюбинская,0.0
2015,тыс.тенге,техногенного характера,Алматинская,130400.0
2015,тыс.тенге,техногенного характера,Атырауская,114069.8
2015,тыс.тенге,техногенного характера,Западно-Казахстанская,0.0
2015,тыс.тенге,техногенного характера,Жымбылская,119.2
2015,тыс.тенге,техногенного характера,Карагандинская,0.0
2015,тыс.тенге,техногенного характера,Костанайская,0.0
2015,тыс.тенге,техногенного характера,Кызылординская,0.0
2015,тыс.тенге,техногенного характера,Мангистауская,143826.0
2015,тыс.тенге,техногенного характера,Павлодарская,0.0
2015,тыс.тенге,техногенного характера,Северо-Казахстанская,129600.0
2015,тыс.тенге,техногенного характера,Туркестанская,0.0
2015,тыс.тенге,техногенного характера,Восточно-Казахстанская,25100.0
2015,тыс.тенге,техногенного характера,г_Нур-Султан,0.0
2015,тыс.тенге,техногенного характера,г_Алматы,40000.0
2015,тыс.тенге,техногенного характера,г_Шымкент,183566.0
2016,тыс.тенге,природного характера,,386263.0
2016,тыс.тенге,природного характера,Акмолинская,41496.0
2016,тыс.тенге,природного характера,Актюбинская,13704.8
2016,тыс.тенге,природного характера,Алматинская,1373.0
2016,тыс.тенге,природного характера,Атырауская,99505.4
2016,тыс.тенге,природного характера,Западно-Казахстанская,0.0
2016,тыс.тенге,природного характера,Жымбылская,1.3
2016,тыс.тенге,природного характера,Карагандинская,12260.0
2016,тыс.тенге,природного характера,Костанайская,26500.0
2016,тыс.тенге,природного характера,Кызылординская,62604.0
2016,тыс.тенге,природного характера,Мангистауская,0.0
2016,тыс.тенге,природного характера,Павлодарская,38518.5
2016,тыс.тенге,природного характера,Северо-Казахстанская,0.0
2016,тыс.тенге,природного характера,Туркестанская,0.0
2016,тыс.тенге,природного характера,Восточно-Казахстанская,90300.0
2016,тыс.тенге,природного характера,г_Нур-Султан,0.0
2016,тыс.тенге,природного характера,г_Алматы,0.0
2016,тыс.тенге,природного характера,г_Шымкент,0.0
2016,тыс.тенге,техногенного характера,,977323.8
2016,тыс.тенге,техногенного характера,Акмолинская,0.0
2016,тыс.тенге,техногенного характера,Актюбинская,134695.5
2016,тыс.тенге,техногенного характера,Алматинская,173300.0
2016,тыс.тенге,техногенного характера,Атырауская,145923.4
2016,тыс.тенге,техногенного характера,Западно-Казахстанская,4000.0
2016,тыс.тенге,техногенного характера,Жымбылская,110.9
2016,тыс.тенге,техногенного характера,Карагандинская,0.0
2016,тыс.тенге,техногенного характера,Костанайская,0.0
2016,тыс.тенге,техногенного характера,Кызылординская,0.0
2016,тыс.тенге,техногенного характера,Мангистауская,58310.0
2016,тыс.тенге,техногенного характера,Павлодарская,0.0
2016,тыс.тенге,техногенного характера,Северо-Казахстанская,103300.0
2016,тыс.тенге,техногенного характера,Туркестанская,0.0
2016,тыс.тенге,техногенного характера,Восточно-Казахстанская,18900.0
2016,тыс.тенге,техногенного характера,г_Нур-Султан,0.0
2016,тыс.тенге,техногенного характера,г_Алматы,107230.0
2016,тыс.тенге,техногенного характера,г_Шымкент,231554.0
2017,тыс.тенге,природного характера,,1409460.9
2017,тыс.тенге,природного характера,Акмолинская,126663.1
2017,тыс.тенге,природного характера,Актюбинская,315259.9
2017,тыс.тенге,природного характера,Алматинская,9453.0
2017,тыс.тенге,природного характера,Атырауская,4589.4
2017,тыс.тенге,природного характера,Западно-Казахстанская,77420.2
2017,тыс.тенге,природного характера,Жымбылская,17.9
2017,тыс.тенге,природного характера,Карагандинская,162781.3
2017,тыс.тенге,природного характера,Костанайская,27200.0
2017,тыс.тенге,природного характера,Кызылординская,72418.0
2017,тыс.тенге,природного характера,Мангистауская,0.0
2017,тыс.тенге,природного характера,Павлодарская,503358.1
2017,тыс.тенге,природного характера,Северо-Казахстанская,2600.0
2017,тыс.тенге,природного характера,Туркестанская,100.0
2017,тыс.тенге,природного характера,Восточно-Казахстанская,107600.0
2017,тыс.тенге,природного характера,г_Нур-Султан,0.0
2017,тыс.тенге,природного характера,г_Алматы,0.0
2017,тыс.тенге,природного характера,г_Шымкент,0.0
2017,тыс.тенге,техногенного характера,,8718557.0
2017,тыс.тенге,техногенного характера,Акмолинская,0.0
2017,тыс.тенге,техногенного характера,Актюбинская,0.0
2017,тыс.тенге,техногенного характера,Алматинская,180900.0
2017,тыс.тенге,техногенного характера,Атырауская,0.0
2017,тыс.тенге,техногенного характера,Западно-Казахстанская,0.0
2017,тыс.тенге,техногенного характера,Жымбылская,93.3
2017,тыс.тенге,техногенного характера,Карагандинская,1402.4
2017,тыс.тенге,техногенного характера,Костанайская,0.0
2017,тыс.тенге,техногенного характера,Кызылординская,0.0
2017,тыс.тенге,техногенного характера,Мангистауская,22205.0
2017,тыс.тенге,техногенного характера,Павлодарская,0.0
2017,тыс.тенге,техногенного характера,Северо-Казахстанская,87200.0
2017,тыс.тенге,техногенного характера,Туркестанская,0.0
2017,тыс.тенге,техногенного характера,Восточно-Казахстанская,51500.0
2017,тыс.тенге,техногенного характера,г_Нур-Султан,0.0
2017,тыс.тенге,техногенного характера,г_Алматы,104120.0
2017,тыс.тенге,техногенного характера,г_Шымкент,222435.0
2018,тыс.тенге,природного характера,,559557.0
2018,тыс.тенге,природного характера,Акмолинская,143191.2
2018,тыс.тенге,природного характера,Актюбинская,34530.4
2018,тыс.тенге,природного характера,Алматинская,14000.0
2018,тыс.тенге,природного характера,Атырауская,0.0
2018,тыс.тенге,природного характера,Западно-Казахстанская,0.0
2018,тыс.тенге,природного характера,Жымбылская,71.7
2018,тыс.тенге,природного характера,Карагандинская,21981.0
2018,тыс.тенге,природного характера,Костанайская,48704.0
2018,тыс.тенге,природного характера,Кызылординская,60881.0
2018,тыс.тенге,природного характера,Мангистауская,0.0
2018,тыс.тенге,природного характера,Павлодарская,47217.7
2018,тыс.тенге,природного характера,Северо-Казахстанская,1500.0
2018,тыс.тенге,природного характера,Туркестанская,0.0
2018,тыс.тенге,природного характера,Восточно-Казахстанская,187480.0
2018,тыс.тенге,природного характера,г_Нур-Султан,0.0
2018,тыс.тенге,природного характера,г_Алматы,0.0
2018,тыс.тенге,природного характера,г_Шымкент,0.0
2018,тыс.тенге,техногенного характера,,1628373.1
2018,тыс.тенге,техногенного характера,Акмолинская,338700.0
2018,тыс.тенге,техногенного характера,Актюбинская,5971.0
2018,тыс.тенге,техногенного характера,Алматинская,87905.0
2018,тыс.тенге,техногенного характера,Атырауская,154154.3
2018,тыс.тенге,техногенного характера,Западно-Казахстанская,0.0
2018,тыс.тенге,техногенного характера,Жымбылская,85.5
2018,тыс.тенге,техногенного характера,Карагандинская,295447.0
2018,тыс.тенге,техногенного характера,Костанайская,0.0
2018,тыс.тенге,техногенного характера,Кызылординская,0.0
2018,тыс.тенге,техногенного характера,Мангистауская,39400.0
2018,тыс.тенге,техногенного характера,Павлодарская,75620.3
2018,тыс.тенге,техногенного характера,Северо-Казахстанская,101200.0
2018,тыс.тенге,техногенного характера,Туркестанская,0.0
2018,тыс.тенге,техногенного характера,Восточно-Казахстанская,0.0
2018,тыс.тенге,техногенного характера,г_Нур-Султан,0.0
2018,тыс.тенге,техногенного характера,г_Алматы,175275.0
2018,тыс.тенге,техногенного характера,г_Шымкент,354615.0
2019,тыс.тенге,природного характера,,498089.2
2019,тыс.тенге,природного характера,Акмолинская,70679.0
2019,тыс.тенге,природного характера,Актюбинская,699.5
2019,тыс.тенге,природного характера,Алматинская,487687.0
2019,тыс.тенге,природного характера,Атырауская,63531.2
2019,тыс.тенге,природного характера,Западно-Казахстанская,13400.0
2019,тыс.тенге,природного характера,Жымбылская,21.0
2019,тыс.тенге,природного характера,Карагандинская,119118.3
2019,тыс.тенге,природного характера,Костанайская,87600.0
2019,тыс.тенге,природного характера,Кызылординская,38342.0
2019,тыс.тенге,природного характера,Мангистауская,0.0
2019,тыс.тенге,природного характера,Павлодарская,0.0
2019,тыс.тенге,природного характера,Северо-Казахстанская,3300.0
2019,тыс.тенге,природного характера,Туркестанская,0.0
2019,тыс.тенге,природного характера,Восточно-Казахстанская,101398.2
2019,тыс.тенге,природного характера,г_Нур-Султан,0.0
2019,тыс.тенге,природного характера,г_Алматы,0.02
2019,тыс.тенге,природного характера,г_Шымкент,0.02
2019,тыс.тенге,техногенного характера,,37936373.5
2019,тыс.тенге,техногенного характера,Акмолинская,229033.0
2019,тыс.тенге,техногенного характера,Актюбинская,10000.0
2019,тыс.тенге,техногенного характера,Алматинская,62492.0
2019,тыс.тенге,техногенного характера,Атырауская,63531.2
2019,тыс.тенге,техногенного характера,Западно-Казахстанская,233000.0
2019,тыс.тенге,техногенного характера,Жымбылская,78.9
2019,тыс.тенге,техногенного характера,Карагандинская,33670.0
2019,тыс.тенге,техногенного характера,Костанайская,40650.0
2019,тыс.тенге,техногенного характера,Кызылординская,38064.0
2019,тыс.тенге,техногенного характера,Мангистауская,0.0
2019,тыс.тенге,техногенного характера,Павлодарская,478779.1
2019,тыс.тенге,техногенного характера,Северо-Казахстанская,69300.0
2019,тыс.тенге,техногенного характера,Туркестанская,32814147.0
2019,тыс.тенге,техногенного характера,Восточно-Казахстанская,56876.0
2019,тыс.тенге,техногенного характера,г_Нур-Султан,0.0
2019,тыс.тенге,техногенного характера,г_Алматы,3526720.3
2019,тыс.тенге,техногенного характера,г_Шымкент,342524.0
