Year,UNIT_MEASURE,COMPOSITE_BREAKDOWN,Возраст,Регионы,Value
2017,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15-24 лет,Восточно-Казахстанская,43.586560385463976
2017,процент,"Подключение и установка новых устройств (принтер, модем и другие)",в возрасте 15-24 лет,Восточно-Казахстанская,24.42705868615292
2017,процент,"Поиск, загрузка и установка  программного обеспечения",в возрасте 15-24 лет,Восточно-Казахстанская,20.098578478671037
2017,процент,"Работа в графическом редакторе (включая презентации, текст, изображения,  звук, видео или диаграммы)",в возрасте 15-24 лет,Восточно-Казахстанская,29.12059884582056
2017,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15-24 лет,Восточно-Казахстанская,13.235574293387744
2017,процент,Разработка компьютерных программ с использованием специального программного языка,в возрасте 15-24 лет,Восточно-Казахстанская,13.027846576487434
2017,процент,Копирование или перенос файла или папки,в возрасте 15-24 лет,г_Нур-Султан,11.758021962627732
2017,процент,Использование инструментов копирования и вставки информации или части информации для получения копий или перемещения информации в документе,в возрасте 15-24 лет,г_Нур-Султан,18.47911526877369
2017,процент,"Отправка элекронной почты с вложенными файлами (документ, фотография, видео)",в возрасте 15-24 лет,г_Нур-Султан,88.42109335716115
2017,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15-24 лет,г_Нур-Султан,46.66630347650808
2017,процент,"Подключение и установка новых устройств (принтер, модем и другие)",в возрасте 15-24 лет,г_Нур-Султан,11.474733638931909
2017,процент,"Поиск, загрузка и установка  программного обеспечения",в возрасте 15-24 лет,г_Нур-Султан,34.656902039831586
2017,процент,"Работа в графическом редакторе (включая презентации, текст, изображения,  звук, видео или диаграммы)",в возрасте 15-24 лет,г_Нур-Султан,11.275497894794189
2017,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15-24 лет,г_Нур-Султан,11.814835280292003
2017,процент,Разработка компьютерных программ с использованием специального программного языка,в возрасте 15-24 лет,г_Нур-Султан,10.21783626868808
2017,процент,Копирование или перенос файла или папки,в возрасте 15-24 лет,г_Алматы,28.421210177464182
2017,процент,Использование инструментов копирования и вставки информации или части информации для получения копий или перемещения информации в документе,в возрасте 15-24 лет,г_Алматы,20.60679923027582
2017,процент,"Отправка элекронной почты с вложенными файлами (документ, фотография, видео)",в возрасте 15-24 лет,г_Алматы,368.9099097001282
2017,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15-24 лет,г_Алматы,33.93200769724182
2017,процент,"Подключение и установка новых устройств (принтер, модем и другие)",в возрасте 15-24 лет,г_Алматы,16.581141757536884
2017,процент,"Поиск, загрузка и установка  программного обеспечения",в возрасте 15-24 лет,г_Алматы,20.23348300192431
2017,процент,"Работа в графическом редакторе (включая презентации, текст, изображения,  звук, видео или диаграммы)",в возрасте 15-24 лет,г_Алматы,24.00384862091084
2017,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15-24 лет,г_Алматы,19.18965148599529
2017,процент,Разработка компьютерных программ с использованием специального программного языка,в возрасте 15-24 лет,г_Алматы,6.595253367543297
2017,процент,Копирование или перенос файла или папки,в возрасте 15-24 лет,г_Шымкент,9.1658257025929
2017,процент,Использование инструментов копирования и вставки информации или части информации для получения копий или перемещения информации в документе,в возрасте 15-24 лет,г_Шымкент,3.098968127771923
2017,процент,"Отправка элекронной почты с вложенными файлами (документ, фотография, видео)",в возрасте 15-24 лет,г_Шымкент,84.6871807877691
2017,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15-24 лет,г_Шымкент,51.99727415925315
2017,процент,"Подключение и установка новых устройств (принтер, модем и другие)",в возрасте 15-24 лет,г_Шымкент,8.214760502120718
2017,процент,"Поиск, загрузка и установка  программного обеспечения",в возрасте 15-24 лет,г_Шымкент,12.144141862881272
2017,процент,"Работа в графическом редакторе (включая презентации, текст, изображения,  звук, видео или диаграммы)",в возрасте 15-24 лет,г_Шымкент,17.69785619328147
2017,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15-24 лет,г_Шымкент,10.01113424020913
2017,процент,Разработка компьютерных программ с использованием специального программного языка,в возрасте 15-24 лет,г_Шымкент,2.308027452046429
2017,процент,Копирование или перенос файла или папки,в возрасте 15 лет и старше,,26.84254323889001
2017,процент,Использование инструментов копирования и вставки информации или части информации для получения копий или перемещения информации в документе,в возрасте 15 лет и старше,,15.511213156384551
2017,процент,"Отправка элекронной почты с вложенными файлами (документ, фотография, видео)",в возрасте 15 лет и старше,,52.56961260732759
2017,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15 лет и старше,,37.10116473085833
2017,процент,"Подключение и установка новых устройств (принтер, модем и другие)",в возрасте 15 лет и старше,,15.389270575849109
2017,процент,"Поиск, загрузка и установка  программного обеспечения",в возрасте 15 лет и старше,,17.580875797551315
2017,процент,"Работа в графическом редакторе (включая презентации, текст, изображения,  звук, видео или диаграммы)",в возрасте 15 лет и старше,,19.19806485570064
2017,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15 лет и старше,,19.491022406314617
2017,процент,Разработка компьютерных программ с использованием специального программного языка,в возрасте 15 лет и старше,,5.436051638614002
2017,процент,Копирование или перенос файла или папки,в возрасте 15 лет и старше,Акмолинская,41.87410553148607
2017,процент,Использование инструментов копирования и вставки информации или части информации для получения копий или перемещения информации в документе,в возрасте 15 лет и старше,Акмолинская,20.69605938942863
2017,процент,"Отправка элекронной почты с вложенными файлами (документ, фотография, видео)",в возрасте 15 лет и старше,Акмолинская,48.00337981175948
2017,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15 лет и старше,Акмолинская,37.43411829596144
2017,процент,"Подключение и установка новых устройств (принтер, модем и другие)",в возрасте 15 лет и старше,Акмолинская,18.715761511966537
2017,процент,"Поиск, загрузка и установка  программного обеспечения",в возрасте 15 лет и старше,Акмолинская,12.382986759183998
2017,процент,"Работа в графическом редакторе (включая презентации, текст, изображения,  звук, видео или диаграммы)",в возрасте 15 лет и старше,Акмолинская,20.369450277062857
2017,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15 лет и старше,Акмолинская,30.27159789583746
2017,процент,Разработка компьютерных программ с использованием специального программного языка,в возрасте 15 лет и старше,Акмолинская,2.4842899966692573
2017,процент,Копирование или перенос файла или папки,в возрасте 15 лет и старше,Актюбинская,30.641594308396808
2017,процент,Использование инструментов копирования и вставки информации или части информации для получения копий или перемещения информации в документе,в возрасте 15 лет и старше,Актюбинская,12.878540617914783
2017,процент,"Отправка элекронной почты с вложенными файлами (документ, фотография, видео)",в возрасте 15 лет и старше,Актюбинская,66.26349643145699
2017,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15 лет и старше,Актюбинская,32.48554816662483
2017,процент,"Подключение и установка новых устройств (принтер, модем и другие)",в возрасте 15 лет и старше,Актюбинская,19.280560374948333
2017,процент,"Поиск, загрузка и установка  программного обеспечения",в возрасте 15 лет и старше,Актюбинская,16.09657632856009
2017,процент,"Работа в графическом редакторе (включая презентации, текст, изображения,  звук, видео или диаграммы)",в возрасте 15 лет и старше,Актюбинская,17.519964908053794
2017,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15 лет и старше,Актюбинская,23.063922943270743
2017,процент,Разработка компьютерных программ с использованием специального программного языка,в возрасте 15 лет и старше,Актюбинская,5.129929734779253
2017,процент,Копирование или перенос файла или папки,в возрасте 15 лет и старше,Алматинская,20.91547665444829
2017,процент,Использование инструментов копирования и вставки информации или части информации для получения копий или перемещения информации в документе,в возрасте 15 лет и старше,Алматинская,15.42004795878617
2017,процент,"Отправка элекронной почты с вложенными файлами (документ, фотография, видео)",в возрасте 15 лет и старше,Алматинская,63.263024848205
2017,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15 лет и старше,Алматинская,35.839161747230825
2017,процент,"Подключение и установка новых устройств (принтер, модем и другие)",в возрасте 15 лет и старше,Алматинская,16.484337760054306
2017,процент,"Поиск, загрузка и установка  программного обеспечения",в возрасте 15 лет и старше,Алматинская,16.172820190190812
2017,процент,"Работа в графическом редакторе (включая презентации, текст, изображения,  звук, видео или диаграммы)",в возрасте 15 лет и старше,Алматинская,13.604058227007451
2017,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15 лет и старше,Алматинская,10.75520111138098
2017,процент,Разработка компьютерных программ с использованием специального программного языка,в возрасте 15 лет и старше,Алматинская,2.435606628338175
2017,процент,Копирование или перенос файла или папки,в возрасте 15 лет и старше,Атырауская,33.117179965673685
2017,процент,Использование инструментов копирования и вставки информации или части информации для получения копий или перемещения информации в документе,в возрасте 15 лет и старше,Атырауская,8.686496958531881
2017,процент,"Отправка элекронной почты с вложенными файлами (документ, фотография, видео)",в возрасте 15 лет и старше,Атырауская,62.04854677467734
2017,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15 лет и старше,Атырауская,25.1295403190515
2017,процент,"Подключение и установка новых устройств (принтер, модем и другие)",в возрасте 15 лет и старше,Атырауская,8.755444395332418
2017,процент,"Поиск, загрузка и установка  программного обеспечения",в возрасте 15 лет и старше,Атырауская,13.937770052654871
2017,процент,"Работа в графическом редакторе (включая презентации, текст, изображения,  звук, видео или диаграммы)",в возрасте 15 лет и старше,Атырауская,18.56786658835028
2017,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15 лет и старше,Атырауская,22.276692214056943
2017,процент,Разработка компьютерных программ с использованием специального программного языка,в возрасте 15 лет и старше,Атырауская,5.45945579679983
2017,процент,Копирование или перенос файла или папки,в возрасте 15 лет и старше,Западно-Казахстанская,23.808620309161
2017,процент,Использование инструментов копирования и вставки информации или части информации для получения копий или перемещения информации в документе,в возрасте 15 лет и старше,Западно-Казахстанская,18.37033132650805
2017,процент,"Отправка элекронной почты с вложенными файлами (документ, фотография, видео)",в возрасте 15 лет и старше,Западно-Казахстанская,63.07952691046667
2017,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15 лет и старше,Западно-Казахстанская,38.22032177912851
2017,процент,"Подключение и установка новых устройств (принтер, модем и другие)",в возрасте 15 лет и старше,Западно-Казахстанская,16.197259170634005
2017,процент,"Поиск, загрузка и установка  программного обеспечения",в возрасте 15 лет и старше,Западно-Казахстанская,7.396726186173293
2017,процент,"Работа в графическом редакторе (включая презентации, текст, изображения,  звук, видео или диаграммы)",в возрасте 15 лет и старше,Западно-Казахстанская,18.78369529706925
2017,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15 лет и старше,Западно-Казахстанская,12.182398383117077
2017,процент,Разработка компьютерных программ с использованием специального программного языка,в возрасте 15 лет и старше,Западно-Казахстанская,3.1423121009700496
2017,процент,Копирование или перенос файла или папки,в возрасте 15 лет и старше,Жымбылская,20.676979278555866
2017,процент,Использование инструментов копирования и вставки информации или части информации для получения копий или перемещения информации в документе,в возрасте 15 лет и старше,Жымбылская,10.89090932500674
2017,процент,"Отправка элекронной почты с вложенными файлами (документ, фотография, видео)",в возрасте 15 лет и старше,Жымбылская,40.588360848536254
2017,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15 лет и старше,Жымбылская,33.17427400662732
2017,процент,"Подключение и установка новых устройств (принтер, модем и другие)",в возрасте 15 лет и старше,Жымбылская,8.052277555474742
2017,процент,"Поиск, загрузка и установка  программного обеспечения",в возрасте 15 лет и старше,Жымбылская,17.939471599109353
2017,процент,"Работа в графическом редакторе (включая презентации, текст, изображения,  звук, видео или диаграммы)",в возрасте 15 лет и старше,Жымбылская,14.514179767943844
2017,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15 лет и старше,Жымбылская,20.486904473504367
2017,процент,Разработка компьютерных программ с использованием специального программного языка,в возрасте 15 лет и старше,Жымбылская,4.298236095537792
2017,процент,Копирование или перенос файла или папки,в возрасте 15 лет и старше,Карагандинская,34.274128760227775
2017,процент,Использование инструментов копирования и вставки информации или части информации для получения копий или перемещения информации в документе,в возрасте 15 лет и старше,Карагандинская,26.58318191921763
2017,процент,"Отправка элекронной почты с вложенными файлами (документ, фотография, видео)",в возрасте 15 лет и старше,Карагандинская,56.15912404292833
2017,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15 лет и старше,Карагандинская,39.71885140998166
2017,процент,"Подключение и установка новых устройств (принтер, модем и другие)",в возрасте 15 лет и старше,Карагандинская,20.24580702867395
2017,процент,"Поиск, загрузка и установка  программного обеспечения",в возрасте 15 лет и старше,Карагандинская,22.216301053770188
2017,процент,"Работа в графическом редакторе (включая презентации, текст, изображения,  звук, видео или диаграммы)",в возрасте 15 лет и старше,Карагандинская,29.977827641642907
2017,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15 лет и старше,Карагандинская,27.38027020812898
2017,процент,Разработка компьютерных программ с использованием специального программного языка,в возрасте 15 лет и старше,Карагандинская,5.688569418304486
2017,процент,Копирование или перенос файла или папки,в возрасте 15 лет и старше,Костанайская,35.47098618767132
2017,процент,Использование инструментов копирования и вставки информации или части информации для получения копий или перемещения информации в документе,в возрасте 15 лет и старше,Костанайская,21.43463389398636
2017,процент,"Отправка элекронной почты с вложенными файлами (документ, фотография, видео)",в возрасте 15 лет и старше,Костанайская,56.8661038968681
2017,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15 лет и старше,Костанайская,37.311212330160686
2017,процент,"Подключение и установка новых устройств (принтер, модем и другие)",в возрасте 15 лет и старше,Костанайская,14.19233214575864
2017,процент,"Поиск, загрузка и установка  программного обеспечения",в возрасте 15 лет и старше,Костанайская,14.866626245377144
2017,процент,"Работа в графическом редакторе (включая презентации, текст, изображения,  звук, видео или диаграммы)",в возрасте 15 лет и старше,Костанайская,21.23694897383627
2017,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15 лет и старше,Костанайская,27.30737946908951
2017,процент,Разработка компьютерных программ с использованием специального программного языка,в возрасте 15 лет и старше,Костанайская,0.8514438736130867
2017,процент,Копирование или перенос файла или папки,в возрасте 15 лет и старше,Кызылординская,17.47464415436972
2017,процент,Использование инструментов копирования и вставки информации или части информации для получения копий или перемещения информации в документе,в возрасте 15 лет и старше,Кызылординская,16.82076915594704
2017,процент,"Отправка элекронной почты с вложенными файлами (документ, фотография, видео)",в возрасте 15 лет и старше,Кызылординская,22.41879643700107
2017,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15 лет и старше,Кызылординская,36.70363015095901
2017,процент,"Подключение и установка новых устройств (принтер, модем и другие)",в возрасте 15 лет и старше,Кызылординская,9.458534861549204
2017,процент,"Поиск, загрузка и установка  программного обеспечения",в возрасте 15 лет и старше,Кызылординская,15.659518551294402
2017,процент,"Работа в графическом редакторе (включая презентации, текст, изображения,  звук, видео или диаграммы)",в возрасте 15 лет и старше,Кызылординская,14.348399302227389
2017,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15 лет и старше,Кызылординская,15.820224777532236
2017,процент,Разработка компьютерных программ с использованием специального программного языка,в возрасте 15 лет и старше,Кызылординская,4.932389356776164
2017,процент,Копирование или перенос файла или папки,в возрасте 15 лет и старше,Мангистауская,8.93809824883423
2017,процент,Использование инструментов копирования и вставки информации или части информации для получения копий или перемещения информации в документе,в возрасте 15 лет и старше,Мангистауская,3.9435593437854894
2017,процент,"Отправка элекронной почты с вложенными файлами (документ, фотография, видео)",в возрасте 15 лет и старше,Мангистауская,51.30227865570627
2017,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15 лет и старше,Мангистауская,25.694064098941915
2017,процент,"Подключение и установка новых устройств (принтер, модем и другие)",в возрасте 15 лет и старше,Мангистауская,11.387602244585322
2017,процент,"Поиск, загрузка и установка  программного обеспечения",в возрасте 15 лет и старше,Мангистауская,12.276032657309914
2017,процент,"Работа в графическом редакторе (включая презентации, текст, изображения,  звук, видео или диаграммы)",в возрасте 15 лет и старше,Мангистауская,22.646723369497764
2017,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15 лет и старше,Мангистауская,5.840217144345799
2017,процент,Разработка компьютерных программ с использованием специального программного языка,в возрасте 15 лет и старше,Мангистауская,4.201714115821041
2017,процент,Копирование или перенос файла или папки,в возрасте 15 лет и старше,Павлодарская,26.23403320836904
2017,процент,Использование инструментов копирования и вставки информации или части информации для получения копий или перемещения информации в документе,в возрасте 15 лет и старше,Павлодарская,24.97530081411668
2017,процент,"Отправка элекронной почты с вложенными файлами (документ, фотография, видео)",в возрасте 15 лет и старше,Павлодарская,44.7787757941023
2017,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15 лет и старше,Павлодарская,23.160427424628494
2017,процент,"Подключение и установка новых устройств (принтер, модем и другие)",в возрасте 15 лет и старше,Павлодарская,9.847573716486098
2017,процент,"Поиск, загрузка и установка  программного обеспечения",в возрасте 15 лет и старше,Павлодарская,7.928933900593119
2017,процент,"Работа в графическом редакторе (включая презентации, текст, изображения,  звук, видео или диаграммы)",в возрасте 15 лет и старше,Павлодарская,12.088667662037867
2017,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15 лет и старше,Павлодарская,27.31513556399343
2017,процент,Разработка компьютерных программ с использованием специального программного языка,в возрасте 15 лет и старше,Павлодарская,1.445432453895101
2017,процент,Копирование или перенос файла или папки,в возрасте 15 лет и старше,Северо-Казахстанская,47.90018752061168
2017,процент,Использование инструментов копирования и вставки информации или части информации для получения копий или перемещения информации в документе,в возрасте 15 лет и старше,Северо-Казахстанская,19.185381025582736
2017,процент,"Отправка элекронной почты с вложенными файлами (документ, фотография, видео)",в возрасте 15 лет и старше,Северо-Казахстанская,50.15355168784161
2017,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15 лет и старше,Северо-Казахстанская,34.79815211329704
2017,процент,"Подключение и установка новых устройств (принтер, модем и другие)",в возрасте 15 лет и старше,Северо-Казахстанская,11.8220123421535
2017,процент,"Поиск, загрузка и установка  программного обеспечения",в возрасте 15 лет и старше,Северо-Казахстанская,11.844516974606869
2017,процент,"Работа в графическом редакторе (включая презентации, текст, изображения,  звук, видео или диаграммы)",в возрасте 15 лет и старше,Северо-Казахстанская,16.756148596459774
2017,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15 лет и старше,Северо-Казахстанская,31.264674865591434
2017,процент,Разработка компьютерных программ с использованием специального программного языка,в возрасте 15 лет и старше,Северо-Казахстанская,1.7974659893997904
2017,процент,Копирование или перенос файла или папки,в возрасте 15 лет и старше,Туркестанская,42.92035856282146
2017,процент,Использование инструментов копирования и вставки информации или части информации для получения копий или перемещения информации в документе,в возрасте 15 лет и старше,Туркестанская,9.794883022507117
2017,процент,"Отправка элекронной почты с вложенными файлами (документ, фотография, видео)",в возрасте 15 лет и старше,Туркестанская,41.11677507870068
2017,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15 лет и старше,Туркестанская,45.76923007990191
2017,процент,"Подключение и установка новых устройств (принтер, модем и другие)",в возрасте 15 лет и старше,Туркестанская,18.19576620968422
2017,процент,"Поиск, загрузка и установка  программного обеспечения",в возрасте 15 лет и старше,Туркестанская,17.100190215743968
2017,процент,"Работа в графическом редакторе (включая презентации, текст, изображения,  звук, видео или диаграммы)",в возрасте 15 лет и старше,Туркестанская,26.56240214330442
2017,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15 лет и старше,Туркестанская,21.218515800716144
2017,процент,Разработка компьютерных программ с использованием специального программного языка,в возрасте 15 лет и старше,Туркестанская,5.62139173561328
2017,процент,Копирование или перенос файла или папки,в возрасте 15 лет и старше,Восточно-Казахстанская,17.776407523921954
2017,процент,Использование инструментов копирования и вставки информации или части информации для получения копий или перемещения информации в документе,в возрасте 15 лет и старше,Восточно-Казахстанская,8.226913435408195
2017,процент,"Отправка элекронной почты с вложенными файлами (документ, фотография, видео)",в возрасте 15 лет и старше,Восточно-Казахстанская,49.28065503041465
2017,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15 лет и старше,Восточно-Казахстанская,30.8320647838664
2017,процент,"Подключение и установка новых устройств (принтер, модем и другие)",в возрасте 15 лет и старше,Восточно-Казахстанская,20.565800855002397
2017,процент,"Поиск, загрузка и установка  программного обеспечения",в возрасте 15 лет и старше,Восточно-Казахстанская,15.968943719725754
2017,процент,"Работа в графическом редакторе (включая презентации, текст, изображения,  звук, видео или диаграммы)",в возрасте 15 лет и старше,Восточно-Казахстанская,24.088477377098616
2017,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15 лет и старше,Восточно-Казахстанская,7.317643272240902
2017,процент,Разработка компьютерных программ с использованием специального программного языка,в возрасте 15 лет и старше,Восточно-Казахстанская,14.039739903882376
2017,процент,Копирование или перенос файла или папки,в возрасте 15 лет и старше,г_Нур-Султан,24.59773126876952
2017,процент,Использование инструментов копирования и вставки информации или части информации для получения копий или перемещения информации в документе,в возрасте 15 лет и старше,г_Нур-Султан,23.91694963006062
2017,процент,"Отправка элекронной почты с вложенными файлами (документ, фотография, видео)",в возрасте 15 лет и старше,г_Нур-Султан,58.57463627703993
2017,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15 лет и старше,г_Нур-Султан,64.3072171995131
2017,процент,"Подключение и установка новых устройств (принтер, модем и другие)",в возрасте 15 лет и старше,г_Нур-Султан,23.228774592390288
2017,процент,"Поиск, загрузка и установка  программного обеспечения",в возрасте 15 лет и старше,г_Нур-Султан,55.133028540778525
2017,процент,"Работа в графическом редакторе (включая презентации, текст, изображения,  звук, видео или диаграммы)",в возрасте 15 лет и старше,г_Нур-Султан,26.522127849187072
2017,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15 лет и старше,г_Нур-Султан,28.355333602645
