Year,UNIT_MEASURE,Регионы,Value
2017,процент,Актюбинская,87.58302690767084
2017,процент,Алматинская,80.71514624355764
2017,процент,Атырауская,32.279031977250305
2017,процент,Западно-Казахстанская,91.14525275044832
2017,процент,Жымбылская,18.836949757505
2017,процент,Карагандинская,59.51712897804353
2017,процент,Костанайская,54.48756505609681
2017,процент,Кызылординская,95.88130261032224
2017,процент,Мангистауская,72.41647648132042
2017,процент,Павлодарская,88.05454092644861
2017,процент,Северо-Казахстанская,0.3828046982738123
2017,процент,Восточно-Казахстанская,34.640379256127055
2017,процент,г_Нур-Султан,100.0
2017,процент,г_Алматы,97.88913794963844
2018,процент,,71.5
2018,процент,Акмолинская,77.00848063600925
2018,процент,Актюбинская,90.89754971971676
2018,процент,Алматинская,62.5
2018,процент,Атырауская,42.54737179668563
2018,процент,Западно-Казахстанская,91.4
2018,процент,Жымбылская,18.31369434494384
2018,процент,Карагандинская,58.4
2018,процент,Костанайская,39.07859332612867
2018,процент,Кызылординская,95.43091273105397
2018,процент,Мангистауская,75.65925994242386
2018,процент,Павлодарская,88.88195554862222
2018,процент,Северо-Казахстанская,0.3474615611855894
2018,процент,Туркестанская,55.434224293731575
2018,процент,Восточно-Казахстанская,34.9545329079355
2018,процент,г_Нур-Султан,100.0
2018,процент,г_Алматы,98.1
2019,процент,,85.5
2019,процент,Акмолинская,93.2
2019,процент,Актюбинская,98.8
2019,процент,Алматинская,63.8
2019,процент,Атырауская,100.0
2019,процент,Западно-Казахстанская,99.9
2019,процент,Жымбылская,13.9
2019,процент,Карагандинская,58.3
2019,процент,Костанайская,72.6
2019,процент,Кызылординская,94.6
2019,процент,Мангистауская,95.6
2019,процент,Павлодарская,97.0
2019,процент,Северо-Казахстанская,99.7
2019,процент,Туркестанская,92.4
2019,процент,Восточно-Казахстанская,97.5
2019,процент,г_Нур-Султан,100.0
2019,процент,г_Алматы,99.6
2019,процент,г_Шымкент,89.6
