Year,UNIT_MEASURE,REF_AREA,SEX,URBANISATION,AGE,Value
2018,PT,KZZAP,F,,,28.9
2018,PT,KZZHA,F,,,30.5
2018,PT,KZKAR,F,,,17.7
2018,PT,KZKUS,F,,,22.5
2018,PT,KZKZY,F,,,12.2
2018,PT,KZMAN,F,,,3.6
2018,PT,KZPAV,F,,,13.6
2018,PT,KZSEV,F,,,25.4
2018,PT,KZYUZ,F,,,6.0
2018,PT,KZVOS,F,,,12.0
2018,PT,KZNS,F,,,17.2
2018,PT,KZALA,F,,,10.4
2018,PT,KZSHY,F,,,4.4
2018,PT,,,U,,10.4
2018,PT,KZAKM,,U,,12.3
2018,PT,KZAKT,,U,,3.4
2018,PT,KZALM,,U,,18.6
2018,PT,KZATY,,U,,4.0
2018,PT,KZZAP,,U,,13.6
2018,PT,KZZHA,,U,,17.9
2018,PT,KZKAR,,U,,17.3
2018,PT,KZKUS,,U,,9.0
2018,PT,KZKZY,,U,,6.9
2018,PT,KZMAN,,U,,2.7
2018,PT,KZPAV,,U,,4.4
2018,PT,KZSEV,,U,,9.8
2018,PT,KZYUZ,,U,,8.3
2018,PT,KZVOS,,U,,5.1
2018,PT,KZNS,,U,,16.6
2018,PT,KZALA,,U,,10.9
2018,PT,KZSHY,,U,,4.5
2018,PT,,,R,,21.1
2018,PT,KZAKM,,R,,21.2
2018,PT,KZAKT,,R,,19.0
2018,PT,KZALM,,R,,17.4
2018,PT,KZATY,,R,,7.5
2018,PT,KZZAP,,R,,45.4
2018,PT,KZZHA,,R,,40.9
2018,PT,KZKAR,,R,,19.8
2018,PT,KZKUS,,R,,37.0
2018,PT,KZKZY,,R,,15.1
2018,PT,KZMAN,,R,,3.2
2018,PT,KZPAV,,R,,31.5
2018,PT,KZSEV,,R,,32.3
2018,PT,KZYUZ,,R,,8.9
2018,PT,KZVOS,,R,,22.4
2018,PT,,,,Y15,100.0
2018,PT,,,,Y16T24,17.1
2018,PT,,,,M25T28,13.2
2018,PT,,,,M29T34,12.8
2018,PT,,,,Y35T44,13.3
2018,PT,,,,Y45T54,14.3
2018,PT,,,,Y55T64,21.0
2018,PT,,,,Y_GE65,60.0
2018,PT,KZAKM,,,Y16T24,19.0
2018,PT,KZAKM,,,M25T28,14.8
2018,PT,KZAKM,,,M29T34,15.8
2018,PT,KZAKM,,,Y35T44,15.0
2018,PT,KZAKM,,,Y45T54,15.2
2018,PT,KZAKM,,,Y55T64,20.1
2018,PT,KZAKM,,,Y_GE65,36.8
2018,PT,KZAKT,,,Y16T24,12.2
2018,PT,KZAKT,,,M25T28,7.5
2018,PT,KZAKT,,,M29T34,6.3
2018,PT,KZAKT,,,Y35T44,8.1
2018,PT,KZAKT,,,Y45T54,8.8
2018,PT,KZAKT,,,Y55T64,9.0
2018,PT,KZAKT,,,Y_GE65,7.1
2018,PT,KZALM,,,Y16T24,14.7
2018,PT,KZALM,,,M25T28,12.8
2018,PT,KZALM,,,M29T34,15.2
2018,PT,KZALM,,,Y35T44,14.8
2018,PT,KZALM,,,Y45T54,17.3
2018,PT,KZALM,,,Y55T64,37.3
2018,PT,KZALM,,,Y_GE65,77.4
2018,PT,KZATY,,,Y16T24,6.3
2018,PT,KZATY,,,M25T28,4.2
2018,PT,KZATY,,,M29T34,4.1
2018,PT,KZATY,,,Y35T44,6.2
2018,PT,KZATY,,,Y45T54,6.6
2018,PT,KZATY,,,Y55T64,6.0
2018,PT,KZATY,,,Y_GE65,15.0
2018,PT,KZZAP,,,Y16T24,33.4
2018,PT,KZZAP,,,M25T28,28.4
2018,PT,KZZAP,,,M29T34,23.7
2018,PT,KZZAP,,,Y35T44,26.1
2018,PT,KZZAP,,,Y45T54,32.3
2018,PT,KZZAP,,,Y55T64,36.4
2018,PT,KZZHA,,,Y16T24,44.0
2018,PT,KZZHA,,,M25T28,30.4
2018,PT,KZZHA,,,M29T34,29.2
2018,PT,KZZHA,,,Y35T44,27.1
2018,PT,KZZHA,,,Y45T54,27.9
2018,PT,KZZHA,,,Y55T64,39.3
2018,PT,KZZHA,,,Y_GE65,64.3
2018,PT,KZKAR,,,Y16T24,21.4
2018,PT,KZKAR,,,M25T28,16.4
2018,PT,KZKAR,,,M29T34,18.3
2018,PT,KZKAR,,,Y35T44,17.1
2018,PT,KZKAR,,,Y45T54,16.5
2018,PT,KZKAR,,,Y55T64,17.4
2018,PT,KZKAR,,,Y_GE65,48.5
2018,PT,KZKUS,,,Y15,100.0
2018,PT,KZKUS,,,Y16T24,26.6
2018,PT,KZKUS,,,M25T28,19.1
2018,PT,KZKUS,,,M29T34,17.0
2018,PT,KZKUS,,,Y35T44,17.5
2018,PT,KZKUS,,,Y45T54,18.4
2018,PT,KZKUS,,,Y55T64,34.1
2018,PT,KZKUS,,,Y_GE65,88.6
2018,PT,KZKZY,,,Y16T24,16.1
2018,PT,KZKZY,,,M25T28,10.9
2018,PT,KZKZY,,,M29T34,12.5
2018,PT,KZKZY,,,Y35T44,10.5
2018,PT,KZKZY,,,Y45T54,9.4
2018,PT,KZKZY,,,Y55T64,8.8
2018,PT,KZKZY,,,Y_GE65,57.1
2018,PT,KZMAN,,,Y16T24,4.4
2018,PT,KZMAN,,,M25T28,3.1
2018,PT,KZMAN,,,M29T34,3.0
2018,PT,KZMAN,,,Y35T44,3.3
2018,PT,KZMAN,,,Y45T54,2.3
2018,PT,KZMAN,,,Y55T64,2.0
2018,PT,KZPAV,,,Y16T24,11.5
2018,PT,KZPAV,,,M25T28,9.3
2018,PT,KZPAV,,,M29T34,9.1
2018,PT,KZPAV,,,Y35T44,10.7
2018,PT,KZPAV,,,Y45T54,10.7
2018,PT,KZPAV,,,Y55T64,22.5
2018,PT,KZPAV,,,Y_GE65,97.5
2018,PT,KZSEV,,,Y15,100.0
2018,PT,KZSEV,,,Y16T24,22.4
2018,PT,KZSEV,,,M25T28,19.3
2018,PT,KZSEV,,,M29T34,15.4
2018,PT,KZSEV,,,Y35T44,17.5
2018,PT,KZSEV,,,Y45T54,19.7
2018,PT,KZSEV,,,Y55T64,35.8
2018,PT,KZSEV,,,Y_GE65,94.2
2018,PT,KZYUZ,,,Y16T24,9.1
2018,PT,KZYUZ,,,M25T28,8.9
2018,PT,KZYUZ,,,M29T34,8.4
2018,PT,KZYUZ,,,Y35T44,8.6
2018,PT,KZYUZ,,,Y45T54,9.5
2018,PT,KZYUZ,,,Y55T64,8.1
2018,PT,KZYUZ,,,Y_GE65,2.5
2018,PT,KZVOS,,,Y16T24,14.2
2018,PT,KZVOS,,,M25T28,9.1
2018,PT,KZVOS,,,M29T34,8.7
2018,PT,KZVOS,,,Y35T44,10.5
2018,PT,KZVOS,,,Y45T54,12.9
2018,PT,KZVOS,,,Y55T64,15.8
2018,PT,KZVOS,,,Y_GE65,44.0
2018,PT,KZNS,,,Y16T24,15.3
2018,PT,KZNS,,,M25T28,16.1
2018,PT,KZNS,,,M29T34,22.7
2018,PT,KZNS,,,Y35T44,13.8
2018,PT,KZNS,,,Y45T54,14.8
2018,PT,KZNS,,,Y55T64,13.0
2018,PT,KZALA,,,Y16T24,12.1
2018,PT,KZALA,,,M25T28,11.1
2018,PT,KZALA,,,M29T34,11.1
2018,PT,KZALA,,,Y35T44,12.0
2018,PT,KZALA,,,Y45T54,10.3
2018,PT,KZALA,,,Y55T64,6.6
2018,PT,KZALA,,,Y_GE65,5.6
2018,PT,KZSHY,,,Y16T24,4.6
2018,PT,KZSHY,,,M25T28,5.0
2018,PT,KZSHY,,,M29T34,2.4
2018,PT,KZSHY,,,Y35T44,5.6
2018,PT,KZSHY,,,Y45T54,6.0
2018,PT,KZSHY,,,Y55T64,1.8
2019,PT,,,,,13.7
2019,PT,KZAKM,,,,17.7
2019,PT,KZAKT,,,,8.1
2019,PT,KZALM,,,,18.7
2019,PT,KZATY,,,,6.7
2019,PT,KZZAP,,,,24.0
2019,PT,KZZHA,,,,28.3
2019,PT,KZKAR,,,,15.7
2019,PT,KZKUS,,,,20.8
2019,PT,KZKZY,,,,10.3
2019,PT,KZMAN,,,,3.5
2019,PT,KZPAV,,,,14.0
2019,PT,KZSEV,,,,19.1
2019,PT,KZYUZ,,,,14.9
2019,PT,KZVOS,,,,10.3
2019,PT,KZNS,,,,9.7
2019,PT,KZALA,,,,4.6
2019,PT,KZSHY,,,,7.5
2019,PT,,M,,,13.8
2019,PT,KZAKM,M,,,15.9
2019,PT,KZAKT,M,,,7.2
2019,PT,KZALM,M,,,20.4
2019,PT,KZATY,M,,,6.0
2019,PT,KZZAP,M,,,25.0
2019,PT,KZZHA,M,,,27.5
2019,PT,KZKAR,M,,,14.3
2019,PT,KZKUS,M,,,20.2
2019,PT,KZKZY,M,,,12.0
2019,PT,KZMAN,M,,,2.8
2019,PT,KZPAV,M,,,13.2
2019,PT,KZSEV,M,,,16.8
2019,PT,KZYUZ,M,,,13.9
2019,PT,KZVOS,M,,,10.3
2019,PT,KZNS,M,,,12.9
2019,PT,KZALA,M,,,5.1
2019,PT,KZSHY,M,,,9.1
2019,PT,,F,,,13.6
2019,PT,KZAKM,F,,,19.6
2019,PT,KZAKT,F,,,9.0
2019,PT,KZALM,F,,,16.8
2019,PT,KZATY,F,,,7.5
2019,PT,KZZAP,F,,,23.0
2019,PT,KZZHA,F,,,29.2
2019,PT,KZKAR,F,,,17.4
2019,PT,KZKUS,F,,,21.4
2019,PT,KZKZY,F,,,8.3
2019,PT,KZMAN,F,,,4.3
2019,PT,KZPAV,F,,,14.8
2019,PT,KZSEV,F,,,21.6
2019,PT,KZYUZ,F,,,16.2
2019,PT,KZVOS,F,,,10.3
2019,PT,KZNS,F,,,6.7
2019,PT,KZALA,F,,,4.1
2019,PT,KZSHY,F,,,5.7
2019,PT,,,U,,8.3
2019,PT,KZAKM,,U,,12.8
2019,PT,KZAKT,,U,,3.2
2019,PT,KZALM,,U,,16.3
2019,PT,KZATY,,U,,6.8
2019,PT,KZZAP,,U,,13.3
2019,PT,KZZHA,,U,,19.1
2019,PT,KZKAR,,U,,16.0
2019,PT,KZKUS,,U,,6.6
2019,PT,KZKZY,,U,,4.7
2019,PT,KZMAN,,U,,1.8
2019,PT,KZPAV,,U,,5.3
2019,PT,KZSEV,,U,,6.0
2019,PT,KZYUZ,,U,,10.6
2019,PT,KZVOS,,U,,2.6
2019,PT,KZNS,,U,,9.7
2019,PT,KZALA,,U,,4.6
2019,PT,KZSHY,,U,,7.5
2019,PT,,,R,,21.4
2019,PT,KZAKM,,R,,22.2
2019,PT,KZAKT,,R,,19.7
2019,PT,KZALM,,R,,19.3
2019,PT,KZATY,,R,,6.5
2019,PT,KZZAP,,R,,34.5
2019,PT,KZZHA,,R,,34.4
2019,PT,KZKAR,,R,,14.7
2019,PT,KZKUS,,R,,36.5
2019,PT,KZKZY,,R,,14.7
2019,PT,KZMAN,,R,,4.8
2019,PT,KZPAV,,R,,34.1
2019,PT,KZSEV,,R,,28.8
2019,PT,KZYUZ,,R,,15.9
2019,PT,KZVOS,,R,,22.5
2019,PT,,,,Y15,100.0
2019,PT,,,,Y16T24,15.6
2019,PT,,,,M25T28,11.7
2019,PT,,,,M29T34,11.4
2019,PT,,,,Y35T44,11.6
2019,PT,,,,Y45T54,14.0
2019,PT,,,,Y55T64,19.7
2019,PT,,,,Y_GE65,62.9
2019,PT,KZAKM,,,Y16T24,19.5
2019,PT,KZAKM,,,M25T28,13.6
2019,PT,KZAKM,,,M29T34,13.3
2019,PT,KZAKM,,,Y35T44,13.7
2019,PT,KZAKM,,,Y45T54,13.3
2019,PT,KZAKM,,,Y55T64,26.8
2019,PT,KZAKM,,,Y_GE65,59.2
2019,PT,KZAKT,,,Y16T24,7.3
2019,PT,KZAKT,,,M25T28,7.1
2019,PT,KZAKT,,,M29T34,8.6
2019,PT,KZAKT,,,Y35T44,6.9
2019,PT,KZAKT,,,Y45T54,9.3
2019,PT,KZAKT,,,Y55T64,8.0
2019,PT,KZAKT,,,Y_GE65,42.6
2019,PT,KZALM,,,Y16T24,16.3
2019,PT,KZALM,,,M25T28,14.8
2019,PT,KZALM,,,M29T34,13.8
2019,PT,KZALM,,,Y35T44,15.9
2019,PT,KZALM,,,Y45T54,22.7
2019,PT,KZALM,,,Y55T64,29.2
2019,PT,KZALM,,,Y_GE65,44.3
2019,PT,KZATY,,,Y16T24,5.3
2019,PT,KZATY,,,M25T28,7.4
2019,PT,KZATY,,,M29T34,8.6
2019,PT,KZATY,,,Y35T44,6.7
2019,PT,KZATY,,,Y45T54,5.4
2019,PT,KZATY,,,Y55T64,6.4
2019,PT,KZATY,,,Y_GE65,1.9
2019,PT,KZZAP,,,Y16T24,25.7
2019,PT,KZZAP,,,M25T28,19.8
2019,PT,KZZAP,,,M29T34,21.3
2019,PT,KZZAP,,,Y35T44,24.0
2019,PT,KZZAP,,,Y45T54,25.2
2019,PT,KZZAP,,,Y55T64,26.1
2019,PT,KZZAP,,,Y_GE65,100.0
2019,PT,KZZHA,,,Y16T24,41.7
2019,PT,KZZHA,,,M25T28,26.9
2019,PT,KZZHA,,,M29T34,22.7
2019,PT,KZZHA,,,Y35T44,21.5
2019,PT,KZZHA,,,Y45T54,22.4
2019,PT,KZZHA,,,Y55T64,39.3
2019,PT,KZZHA,,,Y_GE65,64.0
2019,PT,KZKAR,,,Y16T24,22.3
2019,PT,KZKAR,,,M25T28,14.4
2019,PT,KZKAR,,,M29T34,15.4
2019,PT,KZKAR,,,Y35T44,15.9
2019,PT,KZKAR,,,Y45T54,13.7
2019,PT,KZKAR,,,Y55T64,13.9
2019,PT,KZKAR,,,Y_GE65,57.9
2019,PT,KZKUS,,,Y15,100.0
2019,PT,KZKUS,,,Y16T24,24.8
2019,PT,KZKUS,,,M25T28,18.0
2019,PT,KZKUS,,,M29T34,15.9
2019,PT,KZKUS,,,Y35T44,15.2
2019,PT,KZKUS,,,Y45T54,18.4
2019,PT,KZKUS,,,Y55T64,28.9
2019,PT,KZKUS,,,Y_GE65,88.3
2019,PT,KZKZY,,,Y16T24,14.9
2019,PT,KZKZY,,,M25T28,8.6
2019,PT,KZKZY,,,M29T34,9.2
2019,PT,KZKZY,,,Y35T44,10.3
2019,PT,KZKZY,,,Y45T54,9.9
2019,PT,KZKZY,,,Y55T64,9.5
2019,PT,KZKZY,,,Y_GE65,100.0
2019,PT,KZMAN,,,Y16T24,6.5
2019,PT,KZMAN,,,M25T28,5.4
2019,PT,KZMAN,,,M29T34,2.0
2019,PT,KZMAN,,,Y35T44,3.3
2019,PT,KZMAN,,,Y45T54,2.7
2019,PT,KZMAN,,,Y55T64,3.4
2019,PT,KZPAV,,,Y15,100.0
2019,PT,KZPAV,,,Y16T24,15.3
2019,PT,KZPAV,,,M25T28,8.2
2019,PT,KZPAV,,,M29T34,12.1
2019,PT,KZPAV,,,Y35T44,11.2
2019,PT,KZPAV,,,Y45T54,12.5
2019,PT,KZPAV,,,Y55T64,22.2
2019,PT,KZPAV,,,Y_GE65,84.2
2019,PT,KZSEV,,,Y15,100.0
2019,PT,KZSEV,,,Y16T24,21.3
2019,PT,KZSEV,,,M25T28,14.6
2019,PT,KZSEV,,,M29T34,14.3
2019,PT,KZSEV,,,Y35T44,13.5
2019,PT,KZSEV,,,Y45T54,17.7
2019,PT,KZSEV,,,Y55T64,29.8
2019,PT,KZSEV,,,Y_GE65,85.1
2019,PT,KZYUZ,,,Y16T24,15.3
2019,PT,KZYUZ,,,M25T28,16.0
2019,PT,KZYUZ,,,M29T34,14.3
2019,PT,KZYUZ,,,Y35T44,15.1
2019,PT,KZYUZ,,,Y45T54,14.8
2019,PT,KZYUZ,,,Y55T64,14.3
2019,PT,KZYUZ,,,Y_GE65,11.1
2019,PT,KZVOS,,,Y16T24,9.9
2019,PT,KZVOS,,,M25T28,7.2
2019,PT,KZVOS,,,M29T34,8.1
2019,PT,KZVOS,,,Y35T44,9.5
2019,PT,KZVOS,,,Y45T54,11.9
2019,PT,KZVOS,,,Y55T64,14.3
2019,PT,KZVOS,,,Y_GE65,60.0
2019,PT,KZNS,,,Y16T24,12.2
2019,PT,KZNS,,,M25T28,7.8
2019,PT,KZNS,,,M29T34,7.9
2019,PT,KZNS,,,Y35T44,6.7
2019,PT,KZNS,,,Y45T54,12.6
2019,PT,KZNS,,,Y55T64,23.7
2019,PT,KZNS,,,Y_GE65,77.7
2019,PT,KZALA,,,Y16T24,4.0
2019,PT,KZALA,,,M25T28,5.3
2019,PT,KZALA,,,M29T34,4.5
2019,PT,KZALA,,,Y35T44,4.2
2019,PT,KZALA,,,Y45T54,5.8
2019,PT,KZALA,,,Y55T64,3.7
2019,PT,KZALA,,,Y_GE65,2.0
2019,PT,KZSHY,,,Y16T24,7.5
2019,PT,KZSHY,,,M25T28,6.2
2019,PT,KZSHY,,,M29T34,10.0
2019,PT,KZSHY,,,Y35T44,6.3
2019,PT,KZSHY,,,Y45T54,6.2
2019,PT,KZSHY,,,Y55T64,7.9
