Year,UNIT_MEASURE,REF_AREA,URBANISATION,SEX,Value
2019,PT,KZAKM,,M,0.3
2019,PT,KZALM,,M,0.0
2019,PT,KZATY,,M,0.0
2019,PT,KZZHA,,M,0.3
2019,PT,KZKAR,,M,0.1
2019,PT,KZKUS,,M,0.3
2019,PT,KZKZY,,M,0.0
2019,PT,KZPAV,,M,0.1
2019,PT,KZSEV,,M,0.0
2019,PT,KZVOS,,M,0.1
2019,PT,,,F,0.1
2019,PT,KZAKM,,F,0.2
2019,PT,KZALM,,F,0.0
2019,PT,KZATY,,F,0.1
2019,PT,KZZAP,,F,0.0
2019,PT,KZZHA,,F,0.1
2019,PT,KZKAR,,F,0.0
2019,PT,KZKUS,,F,0.3
2019,PT,KZKZY,,F,0.1
2019,PT,KZPAV,,F,0.1
2019,PT,KZSEV,,F,0.0
2019,PT,KZVOS,,F,0.4
2019,PT,,U,,0.0
2019,PT,KZAKM,U,,0.2
2019,PT,KZALM,U,,0.0
2019,PT,KZZHA,U,,0.2
2019,PT,KZKAR,U,,0.0
2019,PT,KZKUS,U,,0.0
2019,PT,KZPAV,U,,0.0
2019,PT,KZVOS,U,,0.3
2019,PT,,R,,0.1
2019,PT,KZAKM,R,,0.3
2019,PT,KZALM,R,,0.0
2019,PT,KZATY,R,,0.1
2019,PT,KZZAP,R,,0.0
2019,PT,KZZHA,R,,0.2
2019,PT,KZKAR,R,,0.0
2019,PT,KZKUS,R,,0.6
2019,PT,KZKZY,R,,0.1
2019,PT,KZPAV,R,,0.4
2019,PT,KZSEV,R,,0.1
2019,PT,KZYUZ,R,,0.2
