Year,UNIT_MEASURE,REF_AREA,URBANISATION,SEX,Value
2019,PT,KZYUZ,,,9.7
2019,PT,KZVOS,,,4.8
2019,PT,KZNS,,,2.0
2019,PT,KZALA,,,3.4
2019,PT,KZSHY,,,5.1
2019,PT,,,M,3.6
2019,PT,KZAKM,,M,2.9
2019,PT,KZAKT,,M,5.2
2019,PT,KZALM,,M,3.2
2019,PT,KZATY,,M,5.5
2019,PT,KZZAP,,M,1.8
2019,PT,KZZHA,,M,4.0
2019,PT,KZKAR,,M,5.8
2019,PT,KZKUS,,M,3.1
2019,PT,KZKZY,,M,5.1
2019,PT,KZMAN,,M,3.5
2019,PT,KZPAV,,M,3.4
2019,PT,KZSEV,,M,4.0
2019,PT,KZYUZ,,M,3.8
2019,PT,KZVOS,,M,2.7
2019,PT,KZNS,,M,1.9
2019,PT,KZALA,,M,1.9
2019,PT,KZSHY,,M,6.3
2019,PT,,,F,6.7
2019,PT,KZAKM,,F,7.0
2019,PT,KZAKT,,F,7.6
2019,PT,KZALM,,F,6.0
2019,PT,KZATY,,F,4.8
2019,PT,KZZAP,,F,2.3
2019,PT,KZZHA,,F,5.0
2019,PT,KZKAR,,F,11.5
2019,PT,KZKUS,,F,3.8
2019,PT,KZKZY,,F,6.2
2019,PT,KZMAN,,F,8.2
2019,PT,KZPAV,,F,3.9
2019,PT,KZSEV,,F,10.3
2019,PT,KZYUZ,,F,15.5
2019,PT,KZVOS,,F,6.9
2019,PT,KZNS,,F,2.1
2019,PT,KZALA,,F,4.5
2019,PT,KZSHY,,F,4.0
2019,PT,,U,,4.6
2019,PT,KZAKM,U,,4.4
2019,PT,KZAKT,U,,6.3
2019,PT,KZALM,U,,5.8
2019,PT,KZATY,U,,6.1
2019,PT,KZZAP,U,,1.4
2019,PT,KZZHA,U,,5.3
2019,PT,KZKAR,U,,8.3
2019,PT,KZKUS,U,,2.8
2019,PT,KZKZY,U,,5.4
2019,PT,KZMAN,U,,2.8
2019,PT,KZPAV,U,,2.2
2019,PT,KZSEV,U,,7.1
2019,PT,KZYUZ,U,,11.2
2019,PT,KZVOS,U,,4.4
2019,PT,KZNS,U,,2.0
2019,PT,KZALA,U,,3.4
2019,PT,KZSHY,U,,5.1
2019,PT,,R,,6.0
2019,PT,KZAKM,R,,5.3
2019,PT,KZAKT,R,,6.7
2019,PT,KZALM,R,,4.2
2019,PT,KZATY,R,,4.3
2019,PT,KZZAP,R,,2.8
2019,PT,KZZHA,R,,4.0
2019,PT,KZKAR,R,,9.2
2019,PT,KZKUS,R,,4.2
2019,PT,KZKZY,R,,5.8
2019,PT,KZMAN,R,,7.3
2019,PT,KZPAV,R,,7.8
2019,PT,KZSEV,R,,6.6
2019,PT,KZVOS,R,,9.5
2019,PT,KZYUZ,R,,5.7
