Year,UNIT_MEASURE,REF_AREA,Value
2016,TH_HA,KZSHY,23.2
2017,TH_HA,,18.38984438984439
2017,TH_HA,KZAKM,571.6
2017,TH_HA,KZAKT,2582.5
2017,TH_HA,KZALM,5767.9
2017,TH_HA,KZATY,3133.9
2017,TH_HA,KZZAP,1875.9
2017,TH_HA,KZZHA,2636.7
2017,TH_HA,KZKAR,960.1
2017,TH_HA,KZKUS,769.9
2017,TH_HA,KZKZY,2849.6
2017,TH_HA,KZMAN,1456.3
2017,TH_HA,KZPAV,1297.2
2017,TH_HA,KZSEV,56.0
2017,TH_HA,KZYUZ,4066.6
2017,TH_HA,KZVOS,1292.6
2017,TH_HA,KZALA,0.1
2017,TH_HA,KZSHY,23.2
2018,TH_HA,,21.266485998193318
2018,TH_HA,KZAKM,571.6
2018,TH_HA,KZAKT,2582.5
2018,TH_HA,KZALM,5767.9
2018,TH_HA,KZATY,3133.9
2018,TH_HA,KZZAP,1875.9
2018,TH_HA,KZZHA,2636.7
2018,TH_HA,KZKAR,960.1
2018,TH_HA,KZKUS,769.9
2018,TH_HA,KZKZY,2849.6
2018,TH_HA,KZMAN,1456.3
2018,TH_HA,KZPAV,1297.2
2018,TH_HA,KZSEV,56.0
2018,TH_HA,KZYUZ,4066.6
2018,TH_HA,KZVOS,1292.6
2018,TH_HA,KZALA,0.1
2018,TH_HA,KZSHY,23.2
2019,TH_HA,KZAKM,571.6
2019,TH_HA,KZAKT,2582.5
2019,TH_HA,KZALM,5767.9
2019,TH_HA,KZATY,3133.9
2019,TH_HA,KZZAP,1875.9
2019,TH_HA,KZZHA,2636.7
2019,TH_HA,KZKAR,960.1
2019,TH_HA,KZKUS,769.9
2019,TH_HA,KZKZY,2849.6
2019,TH_HA,KZMAN,1456.3
2019,TH_HA,KZPAV,1297.2
2019,TH_HA,KZSEV,56.0
2019,TH_HA,KZYUZ,4066.6
2019,TH_HA,KZVOS,1292.6
2019,TH_HA,KZALA,0.1
2019,TH_HA,KZSHY,23.2
